Uniprot.ID	Gene.Name	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q6IWE1	Sdha	4.668381	4.363562	4.430391	4.358761	4.555458	4.566784	4.612394	4.17555	4.463648	4.448208	4.595438	4.668169	4.748491	4.373981	4.50208685714286	4.748491	0.0190089192091011	NA	NA	NA
Q6LAF5	Ctsl	-2.79476	-2.514669	NA	NA	-2.33013	-2.604315	-2.801476	-3.02895	NA	-2.68548	-2.337591	-2.679659	-3.00363	NA	-2.678066	-2.33013	0.0978422892523606	NA	NA	NA
Q6LCE5	Psmb1	2.271381	2.00765	1.94022	1.729259	1.479149	2.010157	2.269615	1.58662	1.769329	1.872	1.48226	2.037781	2.597799	1.79122	1.91746	2.597799	0.0449588878432688	NA	NA	NA
Q6NS55	Pitpnm2	1.254841	1.117331	1.384991	0.9517212	1.149719	0.9488163	1.230814	1.224361	1.098959	1.01791	1.27059	1.121481	1.18297	1.17631	1.15220103571429	1.384991	0.461238399029477	NA	NA	NA
Q6NSS5	Kif5b	1.27544	1.14813	1.113091	1.427881	1.29423	1.277367	1.313665	1.052591	1.327	1.35911	1.35059	1.220131	1.233021	1.274361	1.26190057142857	1.427881	0.173270123517191	NA	NA	NA
Q6NV80	Itpr1	2.935131	2.925699	2.920778	2.869591	2.90456	2.999645	3.060606	3.0166	2.98052	2.843418	3.20397	2.85346	2.984808	2.87019	2.95492685714286	3.20397	0.511731528395362	NA	NA	NA
Q6NV85	Ptcd3	-1.905319	-2.23275	-2.601669	-2.490089	-1.758581	-1.912094	-2.098076	-2.46126	-2.366661	-2.28726	-2.21398	-2.120409	-1.888281	-2.26615	-2.1858985	-1.758581	0.00405594384082499	NA	NA	NA
Q6NVB7	Coro2a	-0.9649887	-0.4433784	-1.07379	-0.8463497	-0.4131508	-0.1260052	-0.7797356	-1.050369	-0.4520512	-0.6622601	-0.7476597	-0.4472694	-1.06628	-0.6219196	-0.692514814285714	-0.1260052	0.46308230993201	NA	NA	NA
Q6NVE8	Wdr44	1.23106	1.33934	1.31143	1.16	1.23226	1.155127	1.303125	1.41799	1.060129	1.233509	1.33535	1.16431	1.291519	1.23115	1.24759278571429	1.41799	0.475866160190454	915	22.22	24.3
Q6NVF9	Cpsf6	-0.4356289	-0.4247189	-0.5566807	-0.3350201	-0.5517006	-0.4481945	-0.09290504	-0.3022194	-0.3501911	-1.401772	-0.4838295	-0.3065186	-0.4459801	-0.2501602	-0.456108545714286	-0.09290504	0.391258245810067	551	21.36	21.71
Q6NWV5	Pgam1	5.958641	5.975321	5.969439	5.869331	6.195988	5.946144	6.148344	5.968771	6.081308	6.109348	5.820719	5.946779	6.069811	6.03632	6.006876	6.195988	0.779286174196511	NA	NA	NA
Q6NWW1	Ube4b	-1.26359	-1.46546	-1.51586	-1.97711	-1.40806	-2.076914	-1.658375	-1.459089	-1.62932	-1.513632	-2.0238	-1.63023	-1.62829	-1.37162	-1.61581071428571	-1.26359	0.0494494179913386	NA	NA	NA
Q6NWW3	Grip1	-2.48395	-2.654509	-2.988531	-3.43512	-2.69746	-2.749605	-2.447006	-2.573799	-3.04302	-3.195662	NA	NA	-2.117849	-2.82291	-2.76745175	-2.117849	0.0189189463483227	NA	NA	NA
Q6NXI4	Rapgef2	1.852421	1.84333	1.98078	1.79331	1.918709	1.842026	1.925415	2.106771	1.952589	1.921219	2.03989	1.758492	1.95454	1.98324	1.91948085714286	2.106771	0.435930901686203	NA	NA	NA
Q6NXK7	Dpp10	2.995071	3.09638	3.174631	2.813461	3.01635	2.624306	3.024405	3.079271	2.81764	3.16584	2.995291	2.999311	3.078329	3.018349	2.99275964285714	3.174631	0.541263235059988	797	24.55	27.01
Q6NXW0	Akt3	-0.2015686	-0.01920891	-0.1851196	0.04230118	-0.1242504	-0.152565	-0.04799461	-0.05087852	-0.4322414	0.06588936	-0.4488201	-0.3461304	0.09833908	-0.2825699	-0.148915558571429	0.09833908	0.878790863232966	NA	NA	NA
Q6NXZ0	Dpp3	1.731081	1.63978	1.671539	1.491671	0.7769089	1.737286	1.734425	1.516951	1.701389	1.344608	1.803829	1.661942	1.430321	1.62694	1.56204792142857	1.803829	0.567379184894995	NA	NA	NA
Q6NY04	Dip2c	0.6527214	0.6724415	0.8027706	0.8857803	0.4333897	0.3906956	0.7946949	0.6277504	0.5139999	0.7486496	0.6865101	0.5652409	0.8502102	0.7760792	0.671495307142857	0.8857803	0.445862945869278	NA	NA	NA
Q6NY07	Eif2s3x	1.166601	0.7534313	1.065439	0.8782406	0.7603493	0.6544552	1.026585	0.6202011	0.7982101	1.272549	0.05617905	0.5110703	1.23119	0.800499	0.828214282142857	1.272549	0.635655888386526	NA	NA	NA
Q6NY09	Lnpep	-1.23457	-1.427858	-1.32896	-1.067841	-1.29199	-1.836174	-1.102516	-1.407169	-1.620251	-0.7583618	-1.29001	-1.571039	-0.79986	-1.79171	-1.3234507	-0.7583618	0.813854314777347	NA	NA	NA
Q6NZB0	Dnajc8	-0.9880085	-0.4119797	-0.4518394	-0.8268089	-0.9232101	-0.4590645	-0.9486961	-0.5639496	-0.7409115	-0.4552116	-0.8305206	-0.6307793	-0.6031704	-0.6868706	-0.680072914285714	-0.4119797	0.575902548096601	253	23.05	24.26
Q6NZC0	Adam10	-2.972019	-1.91877	-2.38028	-2.0874	-2.477211	-2.726154	-1.986675	-1.829439	-2.96244	-2.100882	-2.60367	-2.34618	-2.12624	-2.151581	-2.33349578571429	-1.829439	0.388682025846102	NA	NA	NA
Q6NZC3	Slc30a3	1.226521	1.34264	1.180359	1.491871	1.44446	1.446226	1.119154	1.22155	1.22624	1.23675	1.561329	0.997961	1.43379	1.324339	1.30379928571429	1.561329	0.398404720397267	NA	NA	NA
Q6NZC7	Sec23ip	-0.3865986	-0.5695686	-0.4840908	-0.2039089	-0.4746704	-0.6879044	-0.5433655	-0.7712593	-0.2784309	-0.4219913	-0.1498394	-0.4880886	-0.4232693	-0.5660496	-0.4606454	-0.1498394	0.182035747834931	998	22.98	24.85
Q6NZJ6	Eif4g1	1.301411	1.44491	1.479349	1.65336	1.654549	1.566456	1.370695	1.65469	1.415649	1.808779	1.243139	1.529091	1.295189	1.48967	1.49335264285714	1.808779	0.117822878048577	1600	21.68	22.93
Q6NZL0	Soga3	2.25626	2.151901	2.21888	2.318121	2.24111	2.264986	2.403154	2.31303	2.432219	2.39987	2.39143	2.1726	2.28174	2.284029	2.29495214285714	2.432219	0.601329042204487	945	20.83	21.9
Q6NZM3	Dctn1	3.721191	3.87446	4.0264	3.716461	3.75288	3.653336	3.684153	3.838411	3.811121	3.774239	3.6863	3.616541	3.83259	3.759041	3.76765171428571	4.0264	0.0112211207959661	NA	NA	NA
Q6NZM9	Hdac4	-1.64917	-1.772968	-1.76577	-1.62318	-1.630011	-1.051064	-1.431345	-1.043468	-2.087181	-1.413052	-1.966831	-1.436029	-1.56353	NA	-1.57181530769231	-1.043468	0.465675167555066	1076	21.85	22.97
Q6NZN9	Sephs1	-2.069399	-2.292068	-2.09235	-2.33493	-2.02454	-2.453245	-2.207546	-2.18836	-1.969511	-2.181301	-2.49754	-2.673309	-2.08779	-2.19199	-2.23313421428571	-1.969511	0.140910408702789	NA	NA	NA
Q6P060	Mrpl43	-2.56843	NA	-3.595381	NA	NA	NA	-2.636505	-3.583799	-3.468472	NA	-2.744131	NA	-2.00045	-3.67465	-3.03397725	-2.00045	1.13825649560136e-05	NA	NA	NA
Q6P063	Acly	3.990311	3.989222	3.962679	4.0135	4.15443	4.155518	4.134333	3.825109	4.16884	3.90221	4.140318	4.106699	4.190191	4.055111	4.05631935714286	4.190191	0.122665896712054	NA	NA	NA
Q6P069	Sri	0.8589611	0.7441502	0.5997295	0.7085609	0.3222599	-0.3315945	0.6721153	0.3581314	0.009378433	0.6969986	0.6895103	0.2667809	1.061649	1.006939	0.5473978595	1.061649	0.657740450441416	198	23.23	25.6
Q6P1A9	Rpl7a	2.22468	2.519602	2.559328	2.804501	2.48316	2.383156	2.592215	2.41592	2.197229	2.93338	2.427179	2.40592	2.46092	2.29323	2.47860142857143	2.93338	0.144599864816021	NA	NA	NA
Q6P1B1	Xpnpep1	1.28923	1.485901	1.316969	1.2167	1.141279	1.363476	1.455305	1.353231	1.495369	1.375959	1.435419	1.226631	1.21806	1.230841	1.32888357142857	1.495369	0.612016600686111	623	23.8	26.03
Q6P1B6	Sephs1	-2.069399	-2.292068	-2.09235	-2.33493	-2.02454	-2.453245	-2.207546	-2.18836	-1.969511	-2.181301	-2.49754	-2.673309	-2.08779	-2.19199	-2.23313421428571	-1.969511	0.140910408702789	NA	NA	NA
Q6P1D6	Tiam1	-0.5667496	-1.116459	NA	-0.6949787	-1.280081	-0.9542542	-1.142666	-1.179239	-3.69511	-0.823761	-1.070061	-1.792639	-1.263741	-1.38777	-1.30519303846154	-0.5667496	0.543666986204422	NA	NA	NA
Q6P1F1	Mapk8ip3	-0.03443909	0.2238407	0.01722908	0.6493607	0.2155304	0.1460667	0.3297138	0.4023209	0.2561798	0.3336983	-0.009439468	0.01596069	0.4541397	0.2445507	0.231765208	0.6493607	0.611002667374407	NA	NA	NA
Q6P1F5	Hip1r	1.369551	1.348412	1.436119	1.55237	1.47893	1.354166	1.232624	1.395561	1.654959	1.43993	1.33115	1.115351	1.383749	1.365299	1.38986935714286	1.654959	0.0210609428101603	NA	NA	NA
Q6P1H9	Syt6	NA	-2.89423	-2.528709	-2.39073	-2.213341	NA	-3.102665	-2.88275	-2.672031	-2.311571	-3.08732	NA	-2.41254	-2.813169	-2.66445963636364	-2.213341	0.139763194952972	NA	NA	NA
Q6P1Z6	Pcmtd1	-3.491699	-3.40065	-3.31951	-3.92271	-3.578371	-3.365704	-2.910845	-3.679489	-3.355291	-3.685501	-3.066299	-3.503069	-3.49721	-3.50643	-3.44876985714286	-2.910845	0.59757135368937	NA	NA	NA
Q6P247	Fmnl2	-0.3346691	-0.5804501	-0.3843899	-0.4785099	-0.2228203	-0.2934437	-0.338335	-0.4994392	-0.5310917	-0.5740814	-0.3839512	-0.2605095	-0.02330971	-0.5588112	-0.390272279285714	-0.02330971	0.0487255554398319	NA	NA	NA
Q6P264	Fn3k	-0.2146587	0.09093094	0.4393997	-0.07732964	0.08078003	-0.5077343	0.162365	-0.08008957	-0.1835098	0.01918983	0.1309395	-0.2430687	0.1185303	-0.3048706	-0.0406518578571429	0.4393997	0.640297309864266	NA	NA	NA
Q6P289	Itch	-2.822119	NA	-2.818941	-2.653879	-2.34197	-2.504213	-2.304005	NA	NA	-2.637461	NA	-2.502459	NA	NA	-2.573130875	-2.304005	0.028320160255741	NA	NA	NA
Q6P2B1	Tnpo3	0.3625107	0.2036514	0.5049896	0.4359207	0.5667686	0.5919762	0.4475136	0.6418915	0.76651	-0.06286049	0.536499	0.6512413	0.6482201	0.51367	0.486321586428571	0.76651	0.902867881259695	923	23.78	26.06
Q6P3A8	Bckdhb	-1.438059	-1.910089	-2.830441	-0.9719105	-1.583551	-1.734444	-1.837555	-2.04158	-1.383881	-1.861212	-1.168791	-2.018	-1.321671	-1.427731	-1.68063682142857	-0.9719105	0.75628663103622	390	23.82	26.03
Q6P3E6	Ptprn	-0.5681286	-0.6752586	-0.3708706	-1.067919	-0.3702908	-0.2151451	-0.9054661	-0.740469	-0.9851303	-1.129641	-0.8375397	-0.4005585	-0.8864098	-0.5526905	-0.693251257142857	-0.2151451	0.312722250146201	NA	NA	NA
Q6P5E8	Dgkq	-1.675699	-1.366539	-1.670561	-1.252989	-1.434391	-1.697655	-1.486406	-0.2344494	-0.8038616	-2.074621	-1.497751	-1.81686	-1.57513	-1.209261	-1.41401242857143	-0.2344494	0.0644276474953231	934	22.78	24.56
Q6P5H4	Kif1a	2.22562	2.109072	1.969971	2.196411	2.061729	1.943007	2.139305	2.183731	2.13896	2.1446	1.97175	1.935081	2.265141	2.15024	2.10247271428571	2.265141	0.300261331948656	NA	NA	NA
Q6P5I1	Sdf2	-2.775299	-2.30414	-2.31588	-1.60495	-2.169081	NA	-2.284206	-2.03742	-2.093481	-1.59288	NA	-1.327959	NA	-2.21225	-2.06523145454545	-1.327959	0.285433150468763	NA	NA	NA
Q6P5I3	Adh5	2.57608	2.443621	2.33078	2.5163	2.556469	2.477394	2.648924	2.328571	2.24441	2.317209	2.514719	2.58082	2.11454	2.26507	2.42249335714286	2.648924	0.0949506850561897	NA	NA	NA
Q6P6L2	Utrn	0.01689148	-0.4810085	0.2626801	-0.07235909	-0.01055145	-0.4954433	-0.09767532	-0.4689789	-0.2624607	-0.14818	-1.119431	-1.013119	-0.5775909	-0.6308994	-0.364151855714286	0.2626801	0.499814534229573	NA	NA	NA
Q6P6Q1	Nfasc	0.02632141	0.7724915	0.8937798	NA	0.712059	0.9801159	0.8974648	0.6542206	0.9384899	0.1605396	0.01207924	0.6203804	NA	0.7311897	0.616594320833333	0.9801159	0.571981241779119	NA	NA	NA
Q6P6Q1	Nfasc	4.083561	4.04917	3.973299	4.038502	4.356529	4.194855	4.000425	4.0744	4.067099	4.010189	4.254641	4.077372	4.041079	4.005058	4.08758421428571	4.356529	0.00985452779404889	NA	NA	NA
Q6P8I4	Pcnp	-1.058739	-0.2971783	-0.6722698	-0.3108597	-0.6058102	-0.3346939	-0.5309448	-1.05286	-0.6273403	-0.7697906	-0.2994003	-0.5907898	-1.25898	-1.15851	-0.683440478571429	-0.2971783	0.176288068302308	178	20.25	21.54
Q6P8K2	Smarca4	-2.374929	-1.667749	-1.65015	-1.297529	-2.138411	-1.684145	-1.772345	-2.115259	-2.09222	-1.93243	-1.73736	-1.58597	-2.0763	-2.05261	-1.86981478571429	-1.297529	0.578968865987055	NA	NA	NA
Q6P8L2	Plcb4	-0.1521988	0.04747009	0.2409897	0.09793091	0.3279686	-0.1601143	-0.04507637	0.1255112	0.1666584	0.09062004	-0.0660305	-0.06856918	-0.01167107	0.0781002	0.0479706371428571	0.3279686	0.00969122120922494	NA	NA	NA
Q6P8U3	Mrpl19	-2.53776	-2.179129	-2.12995	-2.357279	-2.334141	-1.754974	-2.258825	-2.1947	-2.036791	-2.302132	NA	-2.500648	NA	-2.39749	-2.24865158333333	-1.754974	0.166031651622214	NA	NA	NA
Q6P8Y5	Immt	5.27457	5.140989	5.314711	5.360519	5.392769	5.238747	5.258703	5.225191	5.3085	5.42421	5.21311	5.237482	5.237822	5.228451	5.27541242857143	5.42421	0.0332156062677821	NA	NA	NA
Q6P8Y5	Immt	-2.054539	-2.823719	-2.104469	-2.65233	-2.00655	NA	NA	-2.62138	-2.334801	-2.532211	-1.89002	-2.64035	NA	-2.353901	-2.36493363636364	-1.89002	0.681880607042352	NA	NA	NA
Q6P8Y5	Immt	-0.7859097	-0.9655895	-0.6602592	-0.5983601	-0.3938408	-0.3675652	-0.9236755	-0.7035198	-0.6808605	-1.186722	-0.0717411	-0.5985699	-0.7930298	-0.8656902	-0.68538095	-0.0717411	0.00653764267390794	NA	NA	NA
Q6P9K9	Nrxn3	1.552271	1.67584	1.583941	1.56542	1.310179	1.265636	1.591284	1.653921	1.29414	1.694929	1.63641	1.343811	1.587009	1.64831	1.52879292857143	1.694929	0.0381433858937138	1571	22.88	25.48
Q6P9L9	Eef2	4.37072	4.539351	4.474112	4.461159	4.539581	4.672104	4.414503	4.388201	4.53108	4.454491	4.195108	4.435812	4.41987	4.401249	4.44981007142857	4.672104	0.582471898625496	NA	NA	NA
Q6P9Q7	Aldh4a1	1.26959	0.9963017	0.9949093	1.13863	1.142809	1.029825	1.244165	0.7943897	1.5105	1.13534	1.299639	1.21611	1.143539	0.90942	1.13036912142857	1.5105	0.170845073678873	NA	NA	NA
Q6P9T6	Acbd3	-1.46257	-1.518209	-1.78966	-1.638449	-1.46077	-1.230043	-1.544905	-1.63921	-1.389771	-1.545401	-1.08847	-0.8287792	-1.281601	-1.255081	-1.40520851428571	-0.8287792	0.0307358244432308	NA	NA	NA
Q6P9Y6	Nup205	-1.845779	-1.727659	-1.40737	-1.454189	-1.54607	-1.700354	-1.597496	-1.43449	-1.51894	-1.592651	-1.109371	-1.59037	-1.621531	-1.832911	-1.5699415	-1.109371	0.143317197268272	NA	NA	NA
Q6PA03	Spag9	1.42824	1.28635	1.19858	1.31139	1.132519	0.6675663	0.8700752	1.209591	0.9225788	1.245699	1.217079	1.318951	1.06889	0.9715996	1.13207920714286	1.42824	0.802102916114922	NA	NA	NA
Q6PAH8	Gatad2b	-1.97822	-1.68129	-2.27026	-1.396929	-1.656311	-1.840944	-1.933865	-1.83552	-1.71689	-1.554562	-2.752121	-1.905519	-1.64838	-1.789869	-1.85433428571429	-1.396929	0.142517584051042	NA	NA	NA
Q6PAK0	Golgb1	-0.8529491	-0.9377384	-0.5618	-0.5269699	NA	-0.7490139	-0.5881157	0.1312103	-2.552811	-0.6954517	-1.222801	NA	-0.6237202	-0.8713112	-0.83762265	0.1312103	0.436336852325458	NA	NA	NA
Q6PAM0	Prkab2	-1.510078	-2.32391	-1.935209	-1.899149	-1.528711	-1.509474	-2.012516	-1.75848	-1.42165	-1.912621	-1.253271	-1.448959	-1.650381	-1.90744	-1.71941778571429	-1.253271	0.0681216352168109	271	23.55	25.57
Q6PAN0	Spock2	-1.60277	-1.285749	-1.43528	-1.561209	-1.302441	-0.3949642	-1.221556	-1.386129	-1.706902	-1.300961	-1.333651	-0.818409	-0.88027	-1.364111	-1.25674301428571	-0.3949642	0.00977201339848727	NA	NA	NA
Q6PAS9	Rae1	-1.607399	-1.69108	-1.66074	-1.877871	-1.910831	-1.454264	-1.435995	-1.147469	-1.991251	-1.697741	-1.236919	-2.01899	-1.5277	-2.071831	-1.66643435714286	-1.147469	0.632035995065002	NA	NA	NA
Q6PAV2	Herc4	-1.978369	-1.36076	-1.197531	-2.06613	-1.784151	-2.084663	-2.206095	-1.302589	-0.9764805	-2.2001	-1.24048	-2.30876	-1.86315	-1.264431	-1.70240639285714	-0.9764805	0.0665634268773388	1057	24.19	26.94
Q6PB55	Ckap5	2.631271	2.576712	2.434509	2.67926	2.64962	2.585667	2.649046	2.51943	2.53507	2.576038	2.616461	2.535952	2.597189	2.508759	2.57821314285714	2.67926	0.168790785261261	NA	NA	NA
Q6PB65	Myh10	5.415752	5.453531	5.543798	5.379261	5.334988	5.362766	5.473455	5.441191	5.447859	5.366108	5.38135	5.37229	5.505018	5.357498	5.41677607142857	5.543798	0.102368390002341	NA	NA	NA
Q6PB99	Evl	-1.497599	-1.280519	-1.310671	-1.178289	-1.14411	-0.9050751	-1.878965	-1.26771	-1.445211	-1.688492	-1.278561	-1.040979	-1.715191	-1.32921	-1.35432729285714	-0.9050751	0.586971980322889	NA	NA	NA
Q6PCN3	Ttbk1	-2.403069	-2.661959	-2.52523	-2.664099	-2.971621	-3.233934	-2.864536	-2.267529	-2.65831	-2.0079	-2.743259	-2.608589	-2.73144	NA	-2.64165192307692	-2.0079	0.224223875458134	1308	20.69	21.46
Q6PCP0	Ddx21	-3.21089	-3.397419	-3.950439	NA	-3.56012	-3.909044	-3.288025	-3.505119	-3.81658	NA	-4.00778	-3.79224	-3.67885	-3.08531	-3.60015133333333	-3.08531	0.0864629890953598	NA	NA	NA
Q6PCP5	Mff	0.7706909	0.7610912	1.0942	0.8120308	0.8357296	0.6612549	0.6924248	0.6296902	0.9238491	0.6782894	0.9651489	0.5609303	1.132059	0.732069	0.803532721428571	1.132059	0.546256039007738	291	22.16	23.47
Q6PCX2	Slc6a1	2.844429	2.993322	2.58177	3.20694	2.354969	2.416475	2.772913	2.30196	2.597761	2.904228	2.73139	2.641882	2.79323	2.561031	2.69302142857143	3.20694	0.884033410566677	NA	NA	NA
Q6PCZ1	Gns	NA	-2.96756	NA	NA	-2.8643	-3.289314	NA	NA	NA	-3.04248	-3.026781	NA	-2.916121	-3.234119	-3.04866785714286	-2.8643	0.907724142414675	NA	NA	NA
Q6PD03	Ppp2r5a	-0.1430588	0.2398014	0.5886002	0.3266602	-0.2903404	0.1026859	0.2836037	0.4261112	0.0124588	0.4780083	0.1323605	0.1575603	0.2003593	0.2764397	0.199375021428571	0.5886002	0.174221622376082	486	24.59	26.91
Q6PD24	Ankrd13d	-2.76791	-2.97464	-2.86688	-2.85759	-2.3179	-2.504524	-2.709715	-2.49164	-2.58917	-2.7696	-2.83456	-2.5287	-2.41205	-2.48036	-2.65037421428571	-2.3179	0.432419586594952	605	22.7	23.85
Q6PD28	Ppp2r5b	-0.14361	-0.5498791	-0.3367805	-0.4853096	-0.06247139	0.3453865	-0.2769051	-0.5145302	-0.3261013	-0.3849812	-0.0240097	-0.4819603	-0.64431	-0.5874195	-0.319491527857143	0.3453865	0.0612525612973378	497	24.43	26.3
Q6PD32	Gprasp1	-3.171289	NA	NA	-2.43718	NA	NA	-2.564205	-2.629478	NA	-3.220421	NA	NA	-2.99534	-2.255741	-2.75337914285714	-2.255741	0.103306423573377	NA	NA	NA
Q6PD42	Eif4g1	1.301411	1.44491	1.479349	1.65336	1.654549	1.566456	1.370695	1.65469	1.415649	1.808779	1.243139	1.529091	1.295189	1.48967	1.49335264285714	1.808779	0.117822878048577	NA	NA	NA
Q6PD97	Kalrn	0.8434105	0.8489399	0.8803005	1.03665	0.8524399	1.023645	0.9035149	0.9271908	1.072399	0.7326698	1.04278	0.842741	0.8347607	0.9510689	0.913750778571429	1.072399	0.702137090387211	NA	NA	NA
Q6PDC5	Bzw2	-1.676989	-1.75565	-1.7132	-1.865269	-2.116291	-1.905834	-1.832006	-1.383289	-3.05265	-2.388081	-2.14398	-1.923029	-2.193201	-1.23786	-1.94195207142857	-1.23786	0.133073421283968	NA	NA	NA
Q6PDD6	Stard10	-2.032469	-1.980789	-1.70191	-2.099751	-1.911131	-1.954504	-2.505306	-1.65029	-1.557701	-2.031561	-2.11142	-2.138929	-1.961519	-2.277451	-1.99390935714286	-1.557701	0.278642946118762	NA	NA	NA
Q6PDG0	Nup205	-1.845779	-1.727659	-1.40737	-1.454189	-1.54607	-1.700354	-1.597496	-1.43449	-1.51894	-1.592651	-1.109371	-1.59037	-1.621531	-1.832911	-1.5699415	-1.109371	0.143317197268272	NA	NA	NA
Q6PDM7	Aars	3.54171	3.4424	3.4013	3.626411	3.41877	3.231167	3.428576	3.36323	3.7591	3.586201	3.4	3.34252	3.429121	3.48489	3.46109971428571	3.7591	0.0591160330802289	NA	NA	NA
Q6PDN6	Tspan7	0.9511814	1.110392	0.71348	1.074831	0.7142391	0.9346561	1.044735	0.6741104	0.2117901	0.8222198	1.0196	0.8795509	0.8296089	0.8630905	0.845963228571429	1.110392	0.400674771464261	NA	NA	NA
Q6PDQ2	Chd4	-0.4719391	-0.4974785	-0.5383911	-0.4178505	-0.06313133	-0.341835	-0.4793949	-0.7476997	-0.4169102	-0.6773701	-0.2946701	-0.4041996	-0.5224209	-0.5418205	-0.458222252142857	-0.06313133	0.0129447439903245	1915	23.09	24.6
Q6PDX4	2310061I04Rik	-2.240099	-1.53233	-1.422421	-0.7255592	-1.4007	-2.037933	-2.181116	-1.449379	-2.994751	-0.9313412	-1.698009	-2.375429	-1.98045	-1.393801	-1.74023702857143	-0.7255592	0.00108191899324604	NA	NA	NA
Q6PDZ4	Lcmt1	0.006130219	0.4410706	0.3575897	-0.1207294	0.001569748	0.2810555	0.2266235	0.3563709	0.4043083	0.1774693	0.1777496	0.09988022	0.1699791	0.1399193	0.194213327642857	0.4410706	0.199641697599428	NA	NA	NA
Q6PE05	Mat2a	1.45215	1.261971	1.31743	1.181721	1.30657	1.224566	1.444735	1.138781	1.11978	1.37361	1.6457	1.26502	1.413559	1.081329	1.301923	1.6457	0.248430843916261	NA	NA	NA
Q6PE56	Wdfy3	0.1026402	0.02309036	-0.0851593	0.1743698	-0.05556107	0.3385162	-0.1453247	-0.2107792	0	-0.003320694	0.4290791	0.1733112	0.1570301	0.001070023	0.0642115727857143	0.4290791	0.0536945006483592	NA	NA	NA
Q6PE86	Tsc22d2	-3.13924	NA	-2.656561	-2.885729	NA	-3.150345	NA	-2.938749	NA	-3.284651	-3.02557	-2.977959	-2.93302	NA	-2.99909155555556	-2.656561	0.427680229163847	NA	NA	NA
Q6PEE6	Ap2a2	5.418022	5.336561	5.39686	5.34861	5.423679	5.352795	5.413595	5.320002	5.567858	5.208698	5.359018	5.30868	5.420309	5.39772	5.3766005	5.567858	0.764301327310911	NA	NA	NA
Q6PEM5	Lrpap1	1.20138	1.12302	1.03343	1.18088	1.1096	1.088535	1.349424	1.20635	0.5163288	1.21826	1.167639	1.311871	1.18709	1.23123	1.1375027	1.349424	0.427666458185236	NA	NA	NA
Q6PER1	Myo18a	2.958061	2.92433	3.0012	3.15197	2.966499	3.095436	3.023355	2.992411	2.845449	3.14846	3.095999	3.049501	3.14131	3.001549	3.02825214285714	3.15197	0.250364764603053	NA	NA	NA
Q6PER3	Mapre3	3.682869	3.43828	3.501059	3.344761	3.651428	3.509674	3.791143	3.562971	3.430269	3.5023	3.378679	3.632292	3.657648	3.541168	3.54461007142857	3.791143	0.0427148640880422	281	23.69	25.8
Q6PES1	Vps41	-1.66769	-1.332319	-1.31072	-1.366819	-1.790731	-1.329844	-1.593185	-1.477779	-1.767851	-1.25485	-1.741091	-1.772539	-1.812321	-1.71438	-1.56657992857143	-1.25485	0.238592828023671	NA	NA	NA
Q6PES2	Col6a3	-1.20895	-1.40325	-1.73358	-0.540659	-0.9932003	-0.9695034	-0.9701862	-0.9946995	-0.5868912	-0.700531	-0.9896297	NA	-1.72809	-1.57699	-1.10739694615385	-0.540659	0.275856248982115	NA	NA	NA
Q6PEV0	Ephx1	0.6610909	0.5164108	0.9772797	0.4943695	0.8431702	0.9128952	0.6168041	0.8464413	0.4533291	0.81563	0.9063797	0.4229908	0.8801003	0.8534393	0.728595064285714	0.9772797	0.900987277357957	NA	NA	NA
Q6PEV2	Clcn3	-0.9745789	-1.1318	-1.35615	-1.65634	-1.402061	-1.290564	-0.5956459	-1.11607	-1.61441	-1.105391	-0.6519909	-1.678699	-0.7884693	-1.218321	-1.18432078571429	-0.5956459	0.230299103362237	NA	NA	NA
Q6PFA2	Clta	3.847439	3.677549	3.8487	3.995831	3.93124	4.059875	3.969675	3.897142	3.875509	3.942459	4.227709	4.187052	3.727171	3.857491	3.93177442857143	4.227709	0.0190953157908102	NA	NA	NA
Q6PFC8	Slc12a5	4.65498	4.554892	4.588789	4.587421	4.736599	4.694294	4.681196	4.566381	4.602129	4.523201	4.528021	4.633421	4.844099	4.52504	4.62289021428571	4.844099	0.114653332343531	NA	NA	NA
Q6PFD9	Nup98	-2.56214	-2.468029	-2.387371	-2.1493	-2.06369	-2.225235	-2.343206	-2.188019	-3.159061	-2.291262	-2.41634	-2.181459	-2.07394	-2.071451	-2.32717878571429	-2.06369	0.699318242131612	1816	22.36	24.5
Q6PFE7	Tmeff1	-3.020489	-3.036869	-2.67128	-2.672199	-2.656691	-2.898155	-3.175816	-3.255619	NA	-2.83287	-3.29217	-2.807579	-3.28252	-2.9671	-2.96687361538462	-2.656691	0.133943852255436	372	21.92	23.82
Q6PFR5	Tra2a	-1.22592	-1.05509	-0.6066093	-0.7600498	-1.011791	-0.810955	-1.156145	-0.3937302	-1.45182	-0.2755013	-0.6371994	-1.048979	-1.06506	-0.5292206	-0.8591479	-0.2755013	0.335667642983876	281	22.62	23.01
Q6PFV2	Tex2	1.659121	1.353701	1.1658	1.623711	1.721849	1.671526	1.705654	2.108561	1.372259	1.814379	1.399729	1.583111	1.829769	1.16592	1.583935	2.108561	0.476367505329133	NA	NA	NA
