Table S7. PROTEOME Synaptoneurosomes and Total Forebrain,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Normalized Intesities of Forebrain samples collected around the 24 hours in 4 hour intervals.,,,,,,,,,,,,,,,,,,,,,,,,,,
4 biological replicates per time point.,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodicity analysis done with the Perseus software as describes in the Materials and Methods section.,,,,,,,,,,,,,,,,,,,,,,,,,,
Phase and q-value: Obtained from Time series analisys performed with Perseus software.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene names,Majority protein IDs,Protein names,Peptides,Unique sequence coverage [%],Phase_,q-value_,ZT0_1,ZT0_2,ZT0_3,ZT0_4,ZT4_1,ZT4_2,ZT8_1,ZT8_2,ZT8_3,ZT12_1,ZT12_2,ZT12_3,ZT16_1,ZT16_2,ZT16_3,ZT16_4,ZT20_1,ZT20_2,ZT20_3,ZT20_4
Ampd3,O08739,AMP deaminase 3,24,35,5.759654962,0.886445012,1.091501,1.479361,1.615749,1.41135,1.32995,1.088739,1.452221,1.797689,1.015146,0.9295387,1.88224,1.112909,1.430586,1.08671,1.09309,1.48164,1.168015,0.9741592,1.424351,1.359261
C1qc,Q02105,Complement C1q subcomponent subunit C,4,20.3,19.02480583,0.886497445,-1.132669,-1.013849,-1.249941,-0.9070892,-1.201611,-1.44376,-0.9613495,-0.6649799,-0.9752235,-1.252041,-1.11282,-1.922171,-0.9556541,-1.03863,-1.05529,-0.5682297,-0.8205452,-1.142879,-1.22592,-1.090679
Lsm14b,Q8CGC4,Protein LSM14 homolog B,6,13.8,13.5155414,0.886595962,-2.862339,-2.98991,-3.17325,-2.692879,-3.062719,-2.94824,-2.778929,-3.127121,-2.640804,-2.862091,-2.243681,-2.441599,-3.321754,-3.177629,-2.79085,-3.07111,NaN,-2.38316,-2.562569,-2.681759
Ptpn1,P35821,Tyrosine-protein phosphatase non-receptor type 1,8,25.9,10.45656126,0.886706955,NaN,NaN,-3.033751,NaN,-2.96909,-3.644011,-2.806499,-2.679241,NaN,-2.83568,-2.948999,-3.048059,-3.281855,-3.466709,-3.094421,-2.812529,-2.730825,-3.065031,-3.114119,-2.87821
Sri,Q6P069;Q6P069-2,Sorcin,8,38.9,2.039934802,0.886789691,0.7441502,0.3581314,1.006939,0.6650696,0.5997295,0.009378433,0.7085609,0.6969986,0.9219074,0.3222599,0.6895103,1.077961,-0.3315945,0.2667809,0.297739,0.8668098,0.6721153,1.061649,0.8589611,0.6937599
Slc9a3r2,Q9JHL1;Q9JHL1-2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,12,41.8,10.69886065,0.887018474,-0.2276001,-0.5521889,-0.3355694,-0.5415688,-0.5130596,-0.5606098,-0.3590889,-0.3816814,-0.06726265,-0.08633041,-0.1380596,-0.5304489,-0.4416142,-0.5536404,-0.7585602,-0.3235493,-0.2441158,-0.1746693,-0.3637295,-0.2866592
Hnrnpul1,Q8VDM6;Q8VDM6-2;Q8VDM6-3,Heterogeneous nuclear ribonucleoprotein U-like protein 1,18,24.9,23.90163416,0.887123451,1.127642,1.12895,0.9379597,1.01107,1.059111,-0.4384098,0.1133404,1.139158,1.295877,0.8769798,0.6595898,1.019331,0.3726463,0.4794407,0.618969,0.8045807,0.7817154,0.9151497,0.6971607,0.8835602
Fgg,Q8VCM7;Q3UER8,Fibrinogen gamma chain,15,35.3,21.32661164,0.887203596,1.939411,1.83954,1.72563,1.440971,2.100689,1.849169,1.823631,2.313839,1.184958,1.728519,1.326941,1.28763,1.936245,1.7948,2.073639,2.238731,2.459684,1.79261,1.227541,1.628651
Plcd1,Q8R3B1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",18,33.1,20.43726558,0.88793369,-0.9062691,-0.6268997,-0.8617401,-0.6114388,-0.9373398,-0.6275406,-0.9998798,-0.8236904,-1.046383,-1.02434,-0.5061512,-0.9083004,-0.8651447,-0.6110497,-0.6952,-0.84515,-1.116426,-0.7595806,-1.044828,-0.6487999
Ap3b1,Q9Z1T1,AP-3 complex subunit beta-1,28,17.5,23.57347032,0.888609519,-1.5303,-1.271509,-1.541121,-1.72632,NaN,-1.542171,-1.041279,-1.336981,-1.479143,-1.12635,-1.479351,-1.64407,-1.895535,-1.698689,-1.437201,-1.603498,-0.9083462,-1.16898,-1.21946,-0.9555702
Rab10,P61027,Ras-related protein Rab-10,14,58,2.087594002,0.88886623,3.669142,3.82934,3.8437,3.763649,3.962679,3.482969,3.73172,4.012199,3.546738,3.84029,3.545198,3.184822,3.902935,3.618601,3.857229,3.868692,3.640203,3.649012,3.556152,3.539949
Supt16h;Supt16,Q920B9;G3X956,FACT complex subunit SPT16,17,18.3,8.292576947,0.89122233,-0.9206696,-0.773119,-0.6375599,-0.8701286,-0.8463001,-0.6890316,-1.17765,-0.8992615,-0.8787441,-0.2344513,-0.4153709,-1.66667,-0.205534,-1.301039,-0.7202206,-0.9683685,-0.7548656,-0.7075005,-2.598209,-0.8977089
Vps37c,Q8R105,Vacuolar protein sorting-associated protein 37C,7,30.4,21.35200484,0.891487385,-1.81707,-1.903519,-1.17955,-1.447309,-1.23798,-0.7748508,-1.990589,-1.44483,-2.267994,-1.79879,-0.8222809,-1.42141,-1.301474,-1.752069,-1.541231,-1.51096,-1.522655,-1.433321,-1.33428,-1.26619
Pnn,O35691;Q3TUQ5,Pinin,20,31.6,1.057913833,0.891516622,-0.1970291,0.1189404,-0.2170506,0.008529663,-0.166481,-0.08197021,-0.07313919,-0.02278137,0.0509758,-1.00392,0.3148689,0.1024399,-0.4439335,-0.08946037,-0.2266712,0.1218605,0.1445847,-0.09816933,0.1703205,-0.2944489
Adi1,Q99JT9,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",6,35.8,5.898208425,0.89152195,NaN,NaN,-3.052061,-2.58539,NaN,NaN,-2.957449,-2.494541,-3.028463,-3.09631,NaN,NaN,-2.827614,-3.00178,NaN,-2.66494,-3.273676,-2.905001,NaN,NaN
Ass1;Gm5424,P16460;J3QNG0,Argininosuccinate synthase,21,53.9,2.557954314,0.89186421,2.019331,1.824841,2.00392,1.96114,1.893021,2.144239,2.097151,2.115629,1.855347,1.968029,2.087151,1.88097,1.633785,1.98126,2.0499,1.946661,2.224604,2.11903,1.98691,1.95484
Nsg2,P47759;Q5SS04;Q5SS03,Neuron-specific protein family member 2,4,35.1,11.09052985,0.892521939,-1.25478,-1.701599,-2.26952,NaN,-1.598011,NaN,NaN,-2.099501,-1.836283,-2.12406,-1.139591,-2.015551,-1.515284,-1.42733,-1.7087,-1.830278,-1.895746,-2.36907,-2.104609,-1.940849
Pcsk1n,Q9QXV0,ProSAAS;KEP;Big SAAS;Little SAAS;Big PEN-LEN;PEN;PEN-20;PEN-19;Little LEN;Big LEN,13,70.2,3.412950706,0.892637179,3.019732,3.170229,2.862839,3.221149,3.198351,3.228979,3.054081,3.345028,3.099396,2.920128,2.92737,2.981842,3.157578,3.174101,3.0469,3.31357,3.100996,3.116888,2.871742,3.21773
Arf2,Q8BSL7,ADP-ribosylation factor 2,12,15.5,22.56354297,0.893680794,-2.811909,-2.273499,-2.495541,-3.087759,-2.01568,-1.708891,-3.73694,-3.186081,NaN,-1.80558,-2.9718,-2.22673,-2.184444,NaN,-3.35236,-2.767159,-2.139816,NaN,NaN,NaN
Cntnap5a,Q0V8T9,Contactin-associated protein like 5-1,12,7.4,14.85416314,0.89371439,-2.65979,-2.302549,-2.59396,-2.50218,-2.31081,NaN,-2.474779,-2.58411,-2.498144,-2.06311,-2.574369,NaN,-2.716145,-2.48107,-2.24605,-2.415958,-2.325556,-2.358,NaN,-2.447199
Ipo9,Q91YE6;E9QKZ2;E0CXB2,Importin-9,26,31.7,23.53719364,0.893833535,0.58498,0.7801609,1.06373,0.6235199,0.58885,0.7162094,0.551981,0.4992199,0.4346371,0.8563995,0.7774601,0.60639,0.9661655,0.5868511,0.402319,0.5074615,0.5167046,0.62887,0.5262699,0.6451912
Acot9;Acot10,Q9R0X4;Q32MW3,"Acyl-coenzyme A thioesterase 9, mitochondrial;Acyl-coenzyme A thioesterase 10, mitochondrial",24,57.2,3.984344893,0.89570668,1.652061,1.68108,1.77425,1.65279,1.98011,1.797998,2.042711,1.966518,2.127306,1.62163,1.60578,2.03595,1.701315,1.74922,1.64739,1.631901,1.830894,2.2068,2.00758,2.29759
Sdcbp,O08992;Q3TMX0;H3BLG5;A2AKJ9;A2AKJ6,Syntenin-1,8,48.5,23.22176989,0.895712902,-1.195768,-1.338909,-1.275751,-1.28693,-1.07633,-1.194601,-0.8978806,-1.01074,-1.049194,-1.36302,-1.44874,-1.896389,-1.490675,-0.7415085,-0.9414597,-1.093908,-1.090086,-0.8080902,-1.24353,-1.237629
Tex2,Q6ZPJ0;B1ATR2,Testis-expressed sequence 2 protein,19,18,19.28985815,0.895761501,1.353701,2.108561,1.16592,1.658621,1.1658,1.372259,1.623711,1.814379,1.653326,1.721849,1.399729,1.334381,1.671526,1.583111,1.286129,1.457291,1.705654,1.829769,1.659121,1.593981
Etl4,D3Z781,,53,1.2,5.25812033,0.896475925,1.58745,1.707111,1.706739,1.76062,1.60898,1.451839,1.727711,1.70994,1.761236,1.67734,1.651279,1.65202,1.612156,1.47345,1.614559,1.670012,1.772484,1.5193,1.631691,1.72781
Prrc1,Q3UPH1,Protein PRRC1,7,24.6,3.362535848,0.897020053,-3.130619,NaN,NaN,-2.83819,NaN,-2.47101,NaN,NaN,NaN,-2.85696,-2.55426,-3.90337,-3.040014,-2.656919,-2.996521,-3.082048,-2.492855,-3.170891,-2.67248,-3.76367
Dgkg,Q91WG7;Q8C413,Diacylglycerol kinase gamma;Diacylglycerol kinase,17,30.1,20.95315337,0.897127778,0.7216015,0.4973507,0.3819294,0.7186108,0.5828094,0.7926693,0.2063503,0.3871593,0.4899063,0.8704796,0.8689194,0.5529003,0.787365,0.3716297,0.2636299,0.4351616,0.9403553,0.508419,0.6005898,0.6099205
Fam134a,Q6NS82;Q6NS82-3;A0A087WPR9;Q6NS82-2,Protein FAM134A,5,12.6,0.691020432,0.897236829,-2.64472,-2.4135,-2.2467,-1.360409,-2.351669,-2.062031,-2.897589,-2.24081,-2.442083,-2.51906,NaN,-2.359209,-2.157114,-2.23337,-2.344591,-2.11702,-2.769686,-2.30526,-2.897718,-2.327869
Pafah1b1,P63005;P63005-2,Platelet-activating factor acetylhydrolase IB subunit alpha,21,50.2,9.883146803,0.897294971,2.88608,2.95038,2.964798,3.1973,2.9886,2.668341,3.149139,3.325317,3.328018,2.984661,2.838739,3.163761,2.963585,2.758131,2.938169,3.239782,3.030714,3.10372,3.088963,3.249342
Ddx6,P54823,Probable ATP-dependent RNA helicase DDX6,19,53.6,17.80363524,0.897332124,1.188671,1.23229,1.332409,1.202971,1.19742,1.53545,1.49275,1.247869,1.481636,1.39336,1.377369,1.070089,1.258926,1.502171,1.458389,1.154011,1.582415,1.616169,1.461512,1.321501
Rpl30,P62889,60S ribosomal protein L30,4,25.2,18.87289555,0.897362757,-1.34169,-1.639669,-1.71825,NaN,-0.1051006,-0.81497,-1.41925,-1.035231,-1.587643,-0.580761,-0.7195396,-1.499269,-1.433565,NaN,NaN,-1.23329,-0.6449947,-0.4814301,-0.895359,-0.3596592
Ppp2r5c,Q60996-3;Q60996,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,18,3.7,19.66785391,0.897421078,-0.7807884,-0.6674099,-0.5409393,-1.21723,-0.8501511,-0.7851715,-0.7094688,-1.26922,-1.243654,-0.8488503,-0.8179512,-0.3817692,-0.7593536,-0.9750996,-1.086031,-0.8077793,-0.8626862,-0.7099209,-0.9815502,-0.8071289
Lman1,Q9D0F3,Protein ERGIC-53,11,28.6,5.940368816,0.89755746,-0.6025486,-0.535799,-0.42276,-0.8220901,-0.7128201,-0.3783607,-0.4060287,-0.1925907,-0.4107933,-0.8077297,0.09355927,0.1335201,-1.206364,-0.9883003,-0.7008209,-0.8384495,-0.1104565,-0.3512306,-0.08768845,-0.003259659
Reps2,B9EI38;A2AFI8;B1AV20;Q80XA6,RalBP1-associated Eps domain-containing protein 2,21,38.9,13.61521072,0.897764308,-0.3133793,-0.3670101,-0.6337509,-0.3995705,-0.421381,-0.4495506,-0.8594894,-0.7015514,-0.3556843,-0.4356213,-0.191761,-0.4424095,-0.4976139,-0.4028797,-0.2919998,-0.4577389,-0.6125355,-0.7263794,-0.4660797,-0.6556797
Hcfc1,Q61191;B1AUX2,Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6,27,16.1,5.91939777,0.898267069,-0.1065483,0,0.1371403,0.07514954,0.3614197,-0.007770538,0.03765106,0.2304688,0.03438568,0.1919498,-0.3364105,0.07844925,0.2174053,0.0770607,0.06694031,0.06299019,-0.08110619,-0.04342079,-0.1021385,0.3033695
Tmed10,Q9D1D4;Q9D1D4-2,Transmembrane emp24 domain-containing protein 10,9,39.3,7.736866787,0.898343456,0.6275902,0.5309715,0.5941906,0.4976101,0.5223103,0.5518093,0.8843307,0.9452896,0.7037773,0.5763893,1.089291,0.464201,0.381485,0.5138206,0.5432091,0.4054413,0.8971653,0.8711205,0.9029598,0.6885509
Letm1,Q9Z2I0,"LETM1 and EF-hand domain-containing protein 1, mitochondrial",31,45.3,19.23253174,0.898346914,3.14414,3.259302,3.140289,3.133259,3.39427,3.155088,3.286201,3.266998,2.967377,3.409939,3.202959,3.219139,3.336605,3.133482,3.04088,3.15526,3.449465,3.162161,3.4044,3.33655
Cyth2,P63034;D3YU96;Q99KH2;D3YU95;P63034-3;P63034-2;D6RCZ5,Cytohesin-2,11,23,18.08312549,0.89839889,-0.1965485,-0.001480103,-0.002269745,-0.09627914,0.2280998,0.1750298,-0.2789898,-0.6004601,-0.137804,0.1654396,-0.08362007,0.04086113,0.2338066,0.03435135,0.05879974,-0.2111397,-0.2117062,-0.1796608,-0.1866589,0.1045704
B3galtl,Q8BHT6;Q8BHT6-2,"Beta-1,3-glucosyltransferase",4,7.8,4.039222141,0.898435978,-3.991489,NaN,-3.60746,-3.797209,-4.08251,-4.111021,NaN,-3.653091,-3.669983,NaN,NaN,NaN,NaN,-4.088459,NaN,-4.13884,NaN,-3.69718,NaN,NaN
Rwdd2a,Q9D9S3;Q14BN8,RWD domain-containing protein 2A,4,12.7,19.71209633,0.898486975,-2.885769,NaN,-2.99258,-2.36805,-2.42065,NaN,-3.02593,-2.6807,-3.043844,NaN,NaN,-2.832729,NaN,NaN,NaN,-2.36343,NaN,-2.94709,NaN,NaN
Sptb,Q3UGX2;P15508;E9Q397,"Spectrin beta chain, erythrocytic",118,60.8,17.27198407,0.898564567,3.10737,3.014612,2.863781,2.80027,2.965319,2.905489,3.039219,2.986851,3.038006,2.94838,3.012129,2.940041,2.880997,3.068029,3.02297,2.894011,3.225813,3.030062,2.983551,2.98033
Fam134c,Q9CQV4,Protein FAM134C,3,8.4,22.67904339,0.898867952,-2.665089,NaN,-2.993021,-3.0546,-2.77124,-2.96056,-3.255949,-2.826771,-3.018984,-2.338951,-2.52445,-3.541349,-3.348904,-2.9909,-3.19368,-2.721109,-2.797615,-2.596201,NaN,-2.801159
Vps25,Q9CQ80;A8XY17;A2A4J8;A2A4K0;Q9CQ80-2,Vacuolar protein-sorting-associated protein 25,11,67.6,12.61268736,0.898952301,-2.07736,-1.29982,-1.52429,-1.13995,-1.801651,-1.303572,-2.00572,-1.52676,-0.6362228,-1.93676,-1.18214,-1.279949,-1.330364,-1.52935,-1.352041,-1.34618,-1.670525,-1.541901,-1.24279,-1.5765
Ccdc47,Q9D024;Q9D024-2;Q9D024-3;F7C265,Coiled-coil domain-containing protein 47,12,29,6.164854708,0.89899013,-1.040649,-1.136299,-1.418791,-1.08975,-0.9702892,-0.4800606,-1.26008,-1.01136,-1.140093,-1.109371,-1.103291,-1.20314,-0.9193134,-1.087549,-1.01573,-0.9334393,-0.9470463,-1.11096,-1.205769,-1.246
Dnajc3,Q91YW3,DnaJ homolog subfamily C member 3,13,34.3,5.307296742,0.899163496,-1.290819,-1.433079,-1.661739,-1.5453,-1.27519,-1.46994,-1.129169,-1.230711,-1.205654,-1.273001,-1.513691,-1.94422,-1.550844,-1.384649,-1.52589,-1.196409,-1.809505,-1.40316,-1.241919,-0.8933697
Ksr1,Q61097;Q61097-2;Q5SXE4,Kinase suppressor of Ras 1,25,29.1,1.20761443,0.899274085,-1.371408,-1.746969,-1.19128,-1.58901,-1.30847,-0.9811401,-1.57436,-1.311291,-1.208883,-1.374561,-1.504961,-1.510799,-1.503424,-1.16844,-1.19924,-1.69459,-1.303045,-1.212801,-1.18507,-1.316071
Tomm40,Q9QYA2,Mitochondrial import receptor subunit TOM40 homolog,9,44.6,7.079403386,0.900518652,0.8284111,0.8656216,0.8822002,0.9456196,0.9246407,0.8273602,0.7156506,0.7982883,0.6137257,1.059589,1.156439,1.05921,0.900856,0.5513802,0.7038593,0.6194305,0.868145,0.7757702,0.8260307,0.8437405
Gria2,P23819-4;P23819;E9QKC0;A0A0A6YW90;P23819-2,Glutamate receptor 2,41,0,20.00016453,0.901669394,3.749479,3.680941,3.468849,3.631542,3.769789,3.752951,3.653782,3.699688,3.535458,3.638519,3.746031,3.790218,3.652145,3.574961,3.706049,3.62525,3.843924,3.722651,3.78257,3.733229
Hpca,P84075;E9PV73;A2A7R5,Neuron-specific calcium-binding protein hippocalcin,14,13,23.35656006,0.901747414,2.587191,2.2533,2.24971,2.55323,2.484089,3.002531,2.649662,2.48522,2.471687,1.884909,3.214602,3.116058,2.308596,2.205791,2.371939,1.97463,3.117605,2.958158,3.235252,2.897921
Ca1,P13634,Carbonic anhydrase 1,10,47.5,1.323829053,0.902958403,0.3654308,-0.1835995,-0.753521,-0.6702595,-0.1599197,-0.2305813,-0.755579,-0.9190617,-0.6545734,-0.1735497,-0.4441299,-0.8363991,-0.6190834,0.2356815,-0.8105011,-0.2635288,-0.3097057,-0.7101898,-1.04007,-0.9158497
Prkag1,O54950,5-AMP-activated protein kinase subunit gamma-1,11,38.5,12.90481696,0.903140933,-1.536739,-1.998138,-0.9499607,-1.522459,-1.406059,-1.154831,-1.0984,-1.5126,-1.925283,-1.03244,-2.13269,-1.023371,-1.213814,-1.18811,-1.041161,-1.675089,-1.841726,-1.407619,-1.442739,-1.43149
Lrrc73,B2RWC4,,3,15.8,0.782906132,0.903161259,-2.619719,-2.390499,-2.69887,-2.385689,-2.736099,-2.911901,-3.323259,-3.021591,-2.223324,NaN,NaN,-2.63369,-2.185034,NaN,-3.00358,-3.016279,NaN,-2.84623,-3.293879,NaN
Mrpl40,Q9Z2Q5;D3Z7C0,"39S ribosomal protein L40, mitochondrial",7,37.9,21.84422184,0.903164663,-2.68832,-2.346619,NaN,-2.396099,-2.65835,-2.747101,-2.91802,-3.04117,-2.987663,-2.34812,-2.696381,-2.84236,-2.887985,NaN,-2.749031,-2.307289,-3.411226,-2.67001,-2.76268,NaN
Manf,Q80ZP8;Q3TMX5;Q9CXI5;F6USD5;F6T4L3,Mesencephalic astrocyte-derived neurotrophic factor,6,31.5,13.39891597,0.905199664,-1.20446,-0.9473686,-0.9797211,-0.6484203,-0.7519093,-1.091822,-0.3211403,-0.8389301,-0.8203125,-1.049931,-0.6726704,-1.2973,-1.148304,-0.5323486,-0.8260803,-0.3564186,-0.8214264,-0.7667809,-1.25565,-0.4496593
Cnot2,Q8C5L3;E9Q027;Q8C5L3-3;Q8C5L3-2;E9Q8D5,CCR4-NOT transcription complex subunit 2,10,27.4,8.842720161,0.906218112,-2.672829,NaN,NaN,NaN,-2.261089,-2.455921,NaN,-2.399801,-2.194164,-2.69206,NaN,NaN,-2.028084,-2.437189,-2.79689,-2.318209,NaN,NaN,NaN,NaN
Ddc,O88533,Aromatic-L-amino-acid decarboxylase,16,47.5,1.051374875,0.906569404,0.5455112,0.82934,0.7807999,0.7104607,0.6962204,0.5643692,0.5838203,0.8383083,0.4762173,0.7640991,0.6154003,0.9658909,0.6183758,0.4344101,0.5731487,0.4548111,0.6542339,0.9493694,0.3452702,1.061201
Amdhd2,Q8JZV7,Putative N-acetylglucosamine-6-phosphate deacetylase,5,17.8,11.69959918,0.907114766,-3.302019,-2.644419,-3.10253,-3.099249,-2.673691,-3.114971,-3.01269,-2.81867,-3.039024,-2.380541,-3.24913,-2.98531,-2.631704,-2.94075,-3.022621,-3.21669,-3.002136,-2.73667,-3.46073,-2.5639
Entpd1,P55772;Q8CDV7;F7B9M9;D6RHQ2,Ectonucleoside triphosphate diphosphohydrolase 1,6,14.1,2.347585294,0.907575576,NaN,NaN,-3.354031,NaN,NaN,NaN,NaN,NaN,-2.299793,-3.29376,NaN,NaN,-2.968504,-3.0264,-3.28343,-3.218359,-3.267315,-1.717831,-2.85491,-3.07465
Mtpap,Q9D0D3,"Poly(A) RNA polymerase, mitochondrial",6,11.6,8.387106085,0.907762659,-3.077629,-3.02957,-2.6404,NaN,NaN,NaN,NaN,NaN,NaN,-3.108231,NaN,NaN,NaN,-2.76532,-2.630741,-3.203539,-3.328815,-3.29558,-3.24551,NaN
Trappc3,O55013,Trafficking protein particle complex subunit 3,8,40.6,14.43841834,0.907865435,0.1823006,0.08242989,0.07608032,0.106451,0.1715393,-0.4595013,0.1317711,0.1152897,-0.08506393,0.1596394,0.2250404,0.5632896,-0.1788635,-0.1385403,-0.1525402,0.1753311,0.1341152,0.220499,0.1066513,0.1845798
Plcxd3,Q8BLJ3;G3X9A7,PI-PLC X domain-containing protein 3,10,38.9,23.84301751,0.907980557,0.7031403,0.5510807,0.7589893,0.4477196,0.783699,1.335159,0.1727009,0.1797791,0.04928589,0.9234886,0.8723698,0.7418194,0.6729164,0.5557098,0.3404903,0.5621109,0.4491444,0.6055698,0.7746601,0.3901501
Mrpl41;Gm6434,Q9CQN7;F7CXS7,"39S ribosomal protein L41, mitochondrial",6,50.4,2.01695435,0.90803978,-2.547548,-2.640669,-2.04788,-1.815149,-2.64814,-2.29488,-2.584429,-2.409601,-2.226593,-2.2435,-2.13196,-2.070099,-2.779163,-2.43821,-2.56987,-2.697859,-1.830616,-2.535271,-2.56995,-2.087059
Plin3,Q9DBG5,Perilipin-3,13,43.7,8.526003812,0.908228667,-1.211538,-1.22995,-1.34358,-1.13578,-0.8624496,-1.05595,-0.8670998,-1.121281,-1.374424,-1.228531,-0.9082203,-0.8161907,-1.453905,-1.372229,-1.15464,-0.9365501,-1.118996,-0.86199,-1.232019,-0.7897701
Ap3s1,Q9DCR2,AP-3 complex subunit sigma-1,6,31.6,21.53367302,0.908431072,-0.08493996,-0.04790878,-0.04739952,-0.281189,0.05078888,-0.05644989,-0.4547291,-0.08542061,-0.3996143,-0.08843994,-0.5995808,-0.02543068,-0.02982521,-0.01737976,-0.02087021,-0.008859634,-0.2482452,-0.2594109,-0.4875889,-0.1424103
Golgb1,E9QAH1;E9PVZ8,,39,13.5,21.62644548,0.908445564,-0.9377384,0.1312103,-0.8713112,-0.1008892,-0.5618,-2.552811,-0.5269699,-0.6954517,-0.04314423,NaN,-1.222801,-0.9916706,-0.7490139,NaN,-0.6073914,-1.01021,-0.5881157,-0.6237202,-0.8529491,-0.7661705
Gipc1,Q9Z0G0,PDZ domain-containing protein GIPC1,12,30.6,5.338976976,0.908464542,-0.9428787,-1.21777,-0.6059895,-1.137739,-1.01778,-1.49473,-0.91432,-0.8411102,-0.4093742,-1.270081,-0.7494011,-0.5608597,-1.683195,-1.32815,-1.36134,-0.8453484,-0.811285,-0.8498001,-0.7255192,-0.6454697
Mib1,Q80SY4;F6ZBL2,E3 ubiquitin-protein ligase MIB1,10,12.3,7.500128667,0.908578544,-3.185308,-3.010389,-3.265551,-3.33239,-2.923201,-3.565271,-2.76593,-2.756001,-2.858593,NaN,-4.07127,NaN,-2.710804,-3.01639,-3.29435,-3.14366,-3.101965,-3.39995,-2.90004,-3.376009
Klc4,Q9DBS5,Kinesin light chain 4,9,11.8,14.21015981,0.908612216,-3.300499,-3.487589,-3.662031,NaN,NaN,-3.772461,-2.88516,NaN,NaN,-3.84079,-3.56357,NaN,-3.336325,-3.338049,-3.45524,-3.13641,-3.473536,-3.528629,NaN,-3.34605
Usp8,Q80U87;A2AI52,Ubiquitin carboxyl-terminal hydrolase 8;Ubiquitin carboxyl-terminal hydrolase,17,17.3,23.41329638,0.908935916,0.1200504,-0.60742,0.2235203,-0.1338692,-0.9705505,-0.1410713,-0.5397797,-0.3597317,-0.0418129,-0.5763111,-0.3170204,-0.09287071,-0.07095337,-0.5085697,-0.3115902,-0.3919487,-0.6180954,-0.1545506,-0.49016,-0.3486404
Cd34,Q64314,Hematopoietic progenitor cell antigen CD34,4,2.4,23.01228218,0.909034235,-1.770569,-2.117779,-1.788021,-2.06035,-1.712391,-2.0767,-2.36599,-2.67753,-1.789234,-1.604961,-1.9447,NaN,-1.969145,-1.9039,-2.2624,-2.190159,-2.175245,-2.06131,-1.98423,NaN
Ints3,Q7TPD0;A0A0G2JFJ6,Integrator complex subunit 3,4,4.7,21.10163244,0.90903709,-4.114239,-3.274118,-3.072361,-4.48979,-3.9552,-2.466921,NaN,-3.091122,-5.252464,-3.606791,-4.247931,-3.173069,NaN,NaN,NaN,NaN,-3.674725,-3.18733,NaN,-3.54701
Usp32,F8VPZ3,Ubiquitin carboxyl-terminal hydrolase,13,9.2,18.61884409,0.909040421,-0.2574787,0.2542515,-0.4533806,NaN,-0.1996307,-1.380981,-0.305109,-0.2795506,-0.1279526,-0.4076099,NaN,-0.5925007,-0.4518051,0.1282997,-0.2798805,-0.5685596,-0.3112049,-0.3171711,-0.4169788,-0.4992294
Flna,Q8BTM8;B7FAU9;B7FAV1,Filamin-A,73,33.3,4.101514465,0.909070369,2.191631,2.190781,2.023211,2.24292,2.210171,2.27997,2.224991,2.443649,2.521778,2.08972,2.39744,2.11849,2.208117,2.00581,2.33757,1.930941,2.695974,2.39678,2.27816,2.27216
Gba,P17439;A0A0G2JDK2,Glucosylceramidase,5,11.5,18.9467553,0.90912488,-2.90659,-2.59836,-2.33408,NaN,-3.367479,NaN,-3.286409,NaN,NaN,-2.85466,-2.942841,-2.56365,NaN,NaN,NaN,NaN,NaN,-3.13225,NaN,-3.181009
Nhp2l1,Q9D0T1;E9PZS4,"NHP2-like protein 1;NHP2-like protein 1, N-terminally processed",4,30.5,5.84644348,0.90947205,-0.6158695,-0.70854,-0.6516705,-0.8369598,-0.5537395,-0.9335213,-0.3479195,-0.2382507,-0.4567032,-0.5328712,-0.6418896,-1.46393,-1.110455,-0.3841591,-0.614151,-0.4720287,-0.6693459,-0.5590305,-0.5826893,-0.6287594
Otud6b,Q8K2H2;A0A0A0MQF5,OTU domain-containing protein 6B,7,36.7,9.505857058,0.909567639,NaN,NaN,-2.45681,-1.908699,-1.78783,-2.9249,-2.175369,-2.24913,-1.709044,-2.42593,-1.520601,-1.851139,-3.078915,-2.001329,-2.479601,-1.912069,NaN,-1.999929,NaN,-1.98596
Alyref;Alyref2,O08583;O08583-2;Q9JJW6-2,THO complex subunit 4;Aly/REF export factor 2,7,42.4,15.19121975,0.909665711,0.7619801,0.6930313,0.7000103,0.5087395,0.8073101,1.240469,0.7623997,0.9697399,0.5050259,0.7195587,0.5861092,0.6838207,0.7013149,0.9752712,1.308519,0.9361706,0.8118839,0.6833706,0.9690914,0.5929012
