Gene.ID	Gene.Name	DN	DS	Rat.homology.type
ENSMUSG00000101294	Btbd35f15	0.1535	0.3236	ortholog_one2many
ENSMUSG00000034892	Rps29	0	0	ortholog_one2many
ENSMUSG00000034892	Rps29	0	0	ortholog_one2many
ENSMUSG00000034892	Rps29	0	0	ortholog_one2many
ENSMUSG00000034892	Rps29	0	0	ortholog_one2many
ENSMUSG00000030781	Slc5a2	0.0145	0.1846	ortholog_one2one
ENSMUSG00000109330	Gm44754			
ENSMUSG00000029221	Slc30a9	0.0231	0.139	ortholog_one2one
ENSMUSG00000083820	Ndufs6b			
ENSMUSG00000117883	Gm50380			
ENSMUSG00000086668	Gm15273			
ENSMUSG00000059776	Rpl13-ps6			
ENSMUSG00000086144	Gm11379			
ENSMUSG00000085091	Egfros			
ENSMUSG00000069303	Hist1h2br			
ENSMUSG00000031398	Plxna3	0.0051	0.1159	ortholog_one2one
ENSMUSG00000068243	Gm7079			
ENSMUSG00000034883	Lrr1	0.0414	0.1403	ortholog_one2one
ENSMUSG00000032015	Pou2f3	0.0145	0.1634	ortholog_one2one
ENSMUSG00000020122	Egfr	0.0196	0.2253	ortholog_one2one
ENSMUSG00000029486	Mrpl1	0.0574	0.246	ortholog_one2many
ENSMUSG00000029486	Mrpl1	0.0421	0.2161	ortholog_one2many
ENSMUSG00000058444	Map2k5	0.0043	0.1048	ortholog_one2one
ENSMUSG00000100408	Gm28885			
ENSMUSG00000117163	Gm5978			
ENSMUSG00000020516	Rps6kb1	0.0026	0.1232	ortholog_one2one
ENSMUSG00000057899	Adgrf2	0.0609	0.2633	ortholog_one2one
ENSMUSG00000035078	Mtmr9	0.008	0.1479	ortholog_one2one
ENSMUSG00000089653	Gm15841			
ENSMUSG00000099803	Gm28863			
ENSMUSG00000116835	Gm49594			
ENSMUSG00000030790	Adm	0.0886	0.2115	ortholog_one2one
ENSMUSG00000109933	Gm7600			
ENSMUSG00000086525	Gm15281			
ENSMUSG00000021072	Tmx1	0.0411	0.2346	ortholog_one2one
ENSMUSG00000109623	Gm7562			
ENSMUSG00000085756	Gm15279			
ENSMUSG00000034460	Six4	0.0135	0.1122	ortholog_one2one
ENSMUSG00000031509	1700016D06Rik	0.1208	0.1793	ortholog_one2one
ENSMUSG00000087468	Gm7023			
ENSMUSG00000080770	Gm11278			
ENSMUSG00000092218	Gm20529			
ENSMUSG00000058537	AW822073			
ENSMUSG00000021245	Mlh3	0.0945	0.2175	ortholog_one2one
ENSMUSG00000103466	Gm37247			
ENSMUSG00000057216	Gm10807			
ENSMUSG00000063594	Gng8	0	0	ortholog_one2one
ENSMUSG00000093545	Gm5871			
ENSMUSG00000079323	Gm20661			
ENSMUSG00000112721	Gm35608			
ENSMUSG00000075046	Duxf3			
ENSMUSG00000020171	Yeats4	0.0039	0.3726	ortholog_one2one
ENSMUSG00000025857	Dnaaf5	0.0248	0.2504	ortholog_one2one
ENSMUSG00000020386	Sar1b	0.0048	0.112	ortholog_one2one
ENSMUSG00000085483	Gm14198			
ENSMUSG00000100093	Gm29649			
ENSMUSG00000068487	Ndufa11b			
ENSMUSG00000091450	Vmn2r11	0.1283	0.25	ortholog_many2many
ENSMUSG00000091450	Vmn2r11	0.1351	0.2632	ortholog_many2many
ENSMUSG00000109700	Gm21123			
ENSMUSG00000084970	1700060J05Rik			
ENSMUSG00000091020	Gm5828			
ENSMUSG00000097602	4930519P11Rik			
ENSMUSG00000106696	Gm42729			
ENSMUSG00000110004	Gm45440			
ENSMUSG00000063350	Olfr874	0.0345	0.2209	ortholog_many2many
ENSMUSG00000063350	Olfr874	0.0186	0.2351	ortholog_many2many
ENSMUSG00000107050	C030017G13Rik			
ENSMUSG00000045237	1110012L19Rik	0.0655	0.1451	ortholog_one2one
ENSMUSG00000110113	Gm45439			
ENSMUSG00000106767	Gm42727			
ENSMUSG00000042801	Olfr769	0.0127	0.2349	ortholog_one2one
ENSMUSG00000110177	Gm6524			
ENSMUSG00000104133	4921511E07Rik			
ENSMUSG00000083825	Olfr1376-ps1			
ENSMUSG00000026875	Traf1	0.023	0.1732	ortholog_one2one
ENSMUSG00000057719	Sh3rf2	0.0379	0.1588	ortholog_one2one
ENSMUSG00000107660	Gm6559			
ENSMUSG00000042686	Jph1	0.0218	0.144	ortholog_one2one
ENSMUSG00000109986	4930465I24Rik			
ENSMUSG00000115750	Gm49282			
ENSMUSG00000098031	Gm9341			
ENSMUSG00000099479	Gm29146			
ENSMUSG00000030909	Anks4b	0.057	0.2066	ortholog_one2one
ENSMUSG00000100991	Gm21856			
ENSMUSG00000108236	0610033M10Rik			
ENSMUSG00000118421	Gm50491			
ENSMUSG00000102116	Gm28887			
ENSMUSG00000047868	Olfr770	0.0256	0.1741	ortholog_one2one
ENSMUSG00000073141	4930567H17Rik			
ENSMUSG00000100849	Gm28663			
ENSMUSG00000033114	Slc35d2	0.02	0.1361	ortholog_one2one
ENSMUSG00000101649	Gm29444			
ENSMUSG00000035067	Xkr6	0.0096	0.0462	ortholog_one2one
ENSMUSG00000069011	Gm10254			
ENSMUSG00000110396	Gm36737			
ENSMUSG00000042106	Inka1	0.0269	0.1373	ortholog_one2one
ENSMUSG00000114921	Gm18578			
ENSMUSG00000058628	Olfr875	0.0439	0.2214	ortholog_many2many
ENSMUSG00000058628	Olfr875	0.0317	0.2435	ortholog_many2many
ENSMUSG00000101115	Gm28664			
ENSMUSG00000113944	Gm48847			
ENSMUSG00000101640	Gm28376			
ENSMUSG00000114753	Gm34059			
ENSMUSG00000055826	Tescl	0.0701	0.4897	ortholog_one2one
ENSMUSG00000095353	Gm21783			
ENSMUSG00000083288	Csnk2a1-ps			
ENSMUSG00000095934	Btbd35f13	0.1544	0.3243	ortholog_one2many
ENSMUSG00000060918	Olfr51	0.0203	0.1302	ortholog_one2one
ENSMUSG00000081199	Gm16407			
ENSMUSG00000116681	Gm49618			
ENSMUSG00000079225	Gm9531			
ENSMUSG00000101802	Gm29445			
ENSMUSG00000066807	Gm10179			
ENSMUSG00000101194	Gm29149			
ENSMUSG00000082538	Gm14704			
ENSMUSG00000105801	C430019N01Rik			
ENSMUSG00000070464	Ccl26			
ENSMUSG00000056476	Med12l	0.0082	0.1797	ortholog_one2one
ENSMUSG00000061367	Olfr771	0.0374	0.2111	ortholog_one2one
ENSMUSG00000081576	Gm11279			
ENSMUSG00000072618	Gm10384			
ENSMUSG00000047109	Cldn14	0.0036	0.3638	ortholog_one2one
ENSMUSG00000105492	Gm2505			
ENSMUSG00000102540	Gm38134			
ENSMUSG00000099742	Gm29148			
ENSMUSG00000043833	2900005J15Rik			
ENSMUSG00000043015	Nemp2	0.0749	0.2045	ortholog_one2one
ENSMUSG00000101106	Gm28819			
ENSMUSG00000078324	Btbd35f14	0.153	0.3212	ortholog_one2many
ENSMUSG00000117107	Gm18738			
ENSMUSG00000059397	Olfr54	0.0531	0.3235	ortholog_many2many
ENSMUSG00000059397	Olfr54	0.0666	0.3709	ortholog_many2many
ENSMUSG00000059397	Olfr54	0.0454	0.3343	ortholog_many2many
ENSMUSG00000100999	Gm29145			
ENSMUSG00000113302	Gm32219			
ENSMUSG00000084193	Gm6823			
ENSMUSG00000032591	Mst1	0.0391	0.2201	ortholog_one2one
ENSMUSG00000104865	Gm42708			
ENSMUSG00000067064	Olfr1416	0.0099	0.2181	ortholog_one2one
ENSMUSG00000105811	Gm42707			
ENSMUSG00000101562	Gm29144			
ENSMUSG00000109039	Gm33570			
ENSMUSG00000109249	Gm44610			
ENSMUSG00000107662	Olfr772	0.0349	0.1538	ortholog_many2many
ENSMUSG00000107662	Olfr772	0.0252	0.1326	ortholog_many2many
ENSMUSG00000107662	Olfr772	0.0349	0.1538	ortholog_many2many
ENSMUSG00000107662	Olfr772	0.0299	0.1441	ortholog_many2many
ENSMUSG00000031927	1700012B09Rik	0.0522	0.2647	ortholog_one2one
ENSMUSG00000087652	Gm15918			
ENSMUSG00000106367	Gm34078			
ENSMUSG00000101321	Gm28817			
ENSMUSG00000110027	C030029H02Rik			
ENSMUSG00000057890	Olfr1375	0.073	0.3312	ortholog_many2many
ENSMUSG00000057890	Olfr1375	0.0862	0.3989	ortholog_many2many
ENSMUSG00000057890	Olfr1375	0.0648	0.33	ortholog_many2many
ENSMUSG00000100328	Gm28816			
ENSMUSG00000057564	Olfr1508	0.0234	0.1627	ortholog_one2one
ENSMUSG00000118381	Gm50150			
ENSMUSG00000039531	Zup1	0.0488	0.2541	ortholog_one2one
ENSMUSG00000110748	Gm19228			
ENSMUSG00000097002	Gm2670			
ENSMUSG00000043289	Mei4	0.0772	0.2444	ortholog_one2one
ENSMUSG00000057464	Olfr1415	0.0085	0.2591	ortholog_one2one
ENSMUSG00000109792	Gm45426			
ENSMUSG00000021994	Wnt5a	0	0	ortholog_one2one
ENSMUSG00000048416	Mlf1	0.0243	0.1623	ortholog_one2one
ENSMUSG00000096000	Olfr773	0.0378	0.1591	ortholog_many2many
ENSMUSG00000096000	Olfr773	0.0329	0.1361	ortholog_many2many
ENSMUSG00000096000	Olfr773	0.0378	0.1591	ortholog_many2many
ENSMUSG00000096000	Olfr773	0.0377	0.1474	ortholog_many2many
ENSMUSG00000018965	Ywhah	0	0	ortholog_one2one
ENSMUSG00000030905	Crym	0.0174	0.1897	ortholog_one2one
ENSMUSG00000081265	Gm11282			
ENSMUSG00000082347	Gm15036			
ENSMUSG00000006720	Zfp184	0.0505	0.1471	ortholog_one2one
ENSMUSG00000096229	Olfr774			
ENSMUSG00000081320	Gm15034			
ENSMUSG00000105343	Gm43512			
ENSMUSG00000082671	Gm14006			
ENSMUSG00000092535	Vmn1r-ps61			
ENSMUSG00000114005	Gm24474			
ENSMUSG00000042849	Olfr1414	0.0127	0.2117	ortholog_one2one
ENSMUSG00000082350	Gm14008			
ENSMUSG00000086153	Gm12923			
ENSMUSG00000106742	Gm42474			
ENSMUSG00000031109	Enox2	0.014	0.1883	ortholog_one2one
ENSMUSG00000112950	Gm32369			
ENSMUSG00000114159	Gm48866			
ENSMUSG00000030780	BC017158	0.0292	0.1462	ortholog_one2one
ENSMUSG00000109686	Gm45562			
ENSMUSG00000096220	Olfr775	0.0294	0.1378	ortholog_many2many
ENSMUSG00000096220	Olfr775	0.0294	0.1378	ortholog_many2many
ENSMUSG00000096220	Olfr775	0.0294	0.1378	ortholog_many2many
ENSMUSG00000117920	Gm50155			
ENSMUSG00000074812	Spdye4c	0.1383	0.3068	ortholog_one2one
ENSMUSG00000006538	Ihh	0.0114	0.1401	ortholog_one2one
ENSMUSG00000059623	Olfr39	0.0305	0.1556	ortholog_one2one
ENSMUSG00000118335	Gm18936			
ENSMUSG00000029769	Ccdc136	0.0663	0.2516	ortholog_one2one
ENSMUSG00000030509	Asb7	0.0032	0.1026	ortholog_one2one
ENSMUSG00000033705	Stard9	0.0891	0.1477	ortholog_one2one
ENSMUSG00000107046	Gm43849			
ENSMUSG00000095483	Olfr776	0.0277	0.1511	ortholog_many2many
ENSMUSG00000095483	Olfr776	0.0277	0.1511	ortholog_many2many
ENSMUSG00000095483	Olfr776	0.0277	0.1511	ortholog_many2many
ENSMUSG00000048039	Isg20l2	0.0514	0.16	ortholog_one2one
ENSMUSG00000097001	1700054K02Rik			
ENSMUSG00000089651	Gm16353			
ENSMUSG00000093885	Rpl35a-ps5			
ENSMUSG00000058904	Olfr1413	0.0259	0.2513	ortholog_one2many
ENSMUSG00000058904	Olfr1413	0.0353	0.2378	ortholog_one2many
ENSMUSG00000099790	Gm28457			
ENSMUSG00000103536	Gm37837			
ENSMUSG00000097241	Gm26907			
ENSMUSG00000092350	Vmn1r-ps62			
ENSMUSG00000034593	Myo5a	0.0065	0.1903	ortholog_one2one
ENSMUSG00000087515	Gm13554			
ENSMUSG00000109914	Gm45498			
ENSMUSG00000044026	Slc35g1	0.0278	0.3114	ortholog_one2one
ENSMUSG00000062914	Olfr777	0.0519	0.1807	ortholog_one2many
ENSMUSG00000116623	Gm49775			
ENSMUSG00000099363	Gm28478			
ENSMUSG00000110323	Olfr1345-ps1			
ENSMUSG00000102119	Gm28462			
ENSMUSG00000081273	Gm15896			
ENSMUSG00000048027	Rgmb	0.0186	0.1517	ortholog_one2one
ENSMUSG00000113900	Gm40437			
ENSMUSG00000103145	Gm37744			
ENSMUSG00000048620	Olfr1336	0.0183	0.2197	ortholog_one2one
ENSMUSG00000112462	Gm48772			
ENSMUSG00000081539	Gm11990			
ENSMUSG00000026932	Nacc2	0.0063	0.1935	ortholog_one2one
ENSMUSG00000019710	Mrpl24	0.0133	0.1323	ortholog_one2one
ENSMUSG00000109633	C230079O03Rik			
ENSMUSG00000108100	Gm5876			
ENSMUSG00000116947	2410003I16Rik			
ENSMUSG00000047098	Rnf31	0.0279	0.2121	ortholog_one2one
ENSMUSG00000100110	Gm28783			
ENSMUSG00000049028	Olfr873	0.0393	0.0918	ortholog_one2one
ENSMUSG00000116939	Gm49619			
ENSMUSG00000038467	Chmp4b	0.0169	0.2261	ortholog_one2many
ENSMUSG00000038467	Chmp4b	0.0101	0.1796	ortholog_one2many
ENSMUSG00000075045	Gm4981			
ENSMUSG00000080789	Gm14007			
ENSMUSG00000101594	Gm21779			
ENSMUSG00000060467	Gm10080			
ENSMUSG00000109931	Gm39929			
ENSMUSG00000111088	9430081H08Rik			
ENSMUSG00000109749	Gm18907			
ENSMUSG00000110313	Gm45420			
ENSMUSG00000116569	Gm49620			
ENSMUSG00000023911	Flywch2	0.0529	0.1539	ortholog_one2one
ENSMUSG00000113568	Gm46369			
ENSMUSG00000029832	Nfe2l3	0.0721	0.1595	ortholog_one2one
ENSMUSG00000031510	1700128E19Rik			
ENSMUSG00000060600	Eno3	0.0043	0.2198	ortholog_one2one
ENSMUSG00000085393	Gm11280			
ENSMUSG00000093601	Gm19459			
ENSMUSG00000101147	Gm20818			
ENSMUSG00000078917	Gm11281			
ENSMUSG00000100011	Gm28458			
ENSMUSG00000021423	Ly86	0.0444	0.1487	ortholog_one2one
ENSMUSG00000092248	Vmn1r-ps63			
ENSMUSG00000102632	Gm37786			
ENSMUSG00000108211	Gm44130			
ENSMUSG00000116545	Eif3s6-ps3			
ENSMUSG00000096915	Btbd35f6	0.1507	0.3213	ortholog_one2many
ENSMUSG00000038510	Rpf2	0.0104	0.2905	ortholog_one2one
ENSMUSG00000109218	Gm44872			
ENSMUSG00000101143	Gm21151			
ENSMUSG00000116934	Gm3292			
ENSMUSG00000002222	Rmnd5a	0	0	ortholog_one2one
ENSMUSG00000078768	Zfp566	0.0354	0.2691	ortholog_one2one
ENSMUSG00000097379	Gm26873			
ENSMUSG00000100974	Gm28459			
ENSMUSG00000102005	Gm29409			
ENSMUSG00000061665	Cd2ap	0.031	0.1714	ortholog_one2one
ENSMUSG00000118488	Gm21870			
ENSMUSG00000086719	Gm16275			
ENSMUSG00000116564	Riok2	0.0588	0.2969	ortholog_one2one
ENSMUSG00000054938	Olfr1346	0.0329	0.2108	ortholog_one2one
ENSMUSG00000095298	Gm12407			
ENSMUSG00000110203	Gm45365			
ENSMUSG00000115430	Gm41300			
ENSMUSG00000024921	Smarca2	0.0064	0.2286	ortholog_one2one
ENSMUSG00000026162	Nhej1			ortholog_one2one
ENSMUSG00000061602	Vmn1r78	0.0935	0.1538	ortholog_one2one
ENSMUSG00000058447	Gm26920			
ENSMUSG00000118429	Btbd35f9	0.151	0.3193	ortholog_one2many
ENSMUSG00000086989	Gm16441			
ENSMUSG00000118044	Gm50243			
ENSMUSG00000082770	Gm14722			
ENSMUSG00000105763	Gm19088			
ENSMUSG00000098022	Zfp82	0.0465	0.4285	ortholog_one2many
ENSMUSG00000098022	Zfp82	0.0476	0.4423	ortholog_one2many
ENSMUSG00000029622	Arpc1b	0.008	0.2156	ortholog_one2one
ENSMUSG00000101675	Gm28461			
ENSMUSG00000109981	Gm36849			
ENSMUSG00000095659	Spin2g	0.2635	0.9542	ortholog_many2many
ENSMUSG00000095659	Spin2g	0.1743	0.4597	ortholog_many2many
ENSMUSG00000082713	Gm14721			
ENSMUSG00000078776	9530053A07Rik			ortholog_one2one
ENSMUSG00000101491	Gm28632			
ENSMUSG00000024056	Ndc80	0.0498	0.2239	ortholog_one2one
ENSMUSG00000096228	Olfr5	0.0088	0.1837	ortholog_one2one
ENSMUSG00000110062	B430319F04Rik			
ENSMUSG00000043017	Ptgir	0.03	0.208	ortholog_one2one
ENSMUSG00000004814	Ccl24	0.1108	0.3408	ortholog_one2one
ENSMUSG00000040614	Nlrp9c			
ENSMUSG00000112572	Gm7530			
ENSMUSG00000110466	Gm45815			
ENSMUSG00000005686	Ampd3	0.0094	0.2101	ortholog_one2one
ENSMUSG00000027790	Sis	0.0575	0.2599	ortholog_one2one
ENSMUSG00000048185	Gm7075			
ENSMUSG00000027071	P2rx3	0.0034	0.1689	ortholog_one2one
ENSMUSG00000100499	Gm28460			
ENSMUSG00000066896	Olfr18	0.0215	0.1806	ortholog_one2one
ENSMUSG00000059173	Pde1a	0.0233	0.2166	ortholog_one2one
ENSMUSG00000118438	Btbd35f8	0.1504	0.3265	ortholog_one2many
ENSMUSG00000068101	Cenpm	0.048	0.2246	ortholog_one2one
ENSMUSG00000082962	Gm10601			
ENSMUSG00000095990	Zfp97	0.1627	0.7813	ortholog_many2many
ENSMUSG00000095990	Zfp97	0.1712	0.9061	ortholog_many2many
ENSMUSG00000095990	Zfp97	0.1938	0.803	ortholog_many2many
ENSMUSG00000095990	Zfp97	0.1541	0.7203	ortholog_many2many
ENSMUSG00000100624	Gm28101			
ENSMUSG00000084363	Gm2288			
ENSMUSG00000116899	Gm49777			
ENSMUSG00000043801	Oaz1-ps			
ENSMUSG00000096735	Vmn1r79	0.0638	0.1866	ortholog_one2many
ENSMUSG00000116864	Gm3320			
ENSMUSG00000109894	Gm5904			
ENSMUSG00000090100	Ttbk2	0.027	0.137	ortholog_one2one
ENSMUSG00000110101	Gm6249			
ENSMUSG00000023852	Chd1	0.0251	0.3494	ortholog_one2one
ENSMUSG00000019370	Calm3	0	0	ortholog_one2one
ENSMUSG00000104243	Gm38153			
ENSMUSG00000066750	Olfr876	0.0235	0.2162	ortholog_one2one
ENSMUSG00000110126	Gm9347			
ENSMUSG00000102256	Gm38258			
ENSMUSG00000107029	Gm43123			
ENSMUSG00000004896	Rrnad1	0.0273	0.0955	ortholog_one2one
ENSMUSG00000020521	Rnft1	0.0166	0.1901	ortholog_one2one
ENSMUSG00000075273	Ttc30b	0.0097	0.2283	ortholog_one2one
ENSMUSG00000109323	Gm44968			
ENSMUSG00000115333	Gm34590			
ENSMUSG00000031928	Mre11a	0.0248	0.1622	ortholog_one2one
ENSMUSG00000091866	Gm6257			
ENSMUSG00000111310	Gm47005			
ENSMUSG00000107377	Gm42801			
ENSMUSG00000109015	Gm31024			
ENSMUSG00000032589	Bsn	0.0197	0.1825	ortholog_one2one
ENSMUSG00000024211	Grm8	0.0021	0.1533	ortholog_one2one
ENSMUSG00000053626	Tll1	0.009	0.1947	ortholog_one2one
ENSMUSG00000043241	Upf2	0.0459	0.2725	ortholog_one2one
ENSMUSG00000021874	4933413J09Rik			
ENSMUSG00000037801	Iqch	0.069	0.1823	ortholog_one2one
ENSMUSG00000066749	Olfr877	0.018	0.195	ortholog_one2one
ENSMUSG00000002345	Borcs8	0.0116	0.2744	ortholog_one2one
ENSMUSG00000024386	Proc			
ENSMUSG00000109721	Gm45280			
ENSMUSG00000054612	Mgmt	0.0413	0.1276	ortholog_one2one
ENSMUSG00000114818	Gm35164			
ENSMUSG00000114201	Gm18079			
ENSMUSG00000030921	Trim30a	0.1935	0.2733	ortholog_one2many
ENSMUSG00000107803	Olfr778-ps1			
ENSMUSG00000104044	Gm37566			
ENSMUSG00000066748	Olfr145	0.0125	0.1759	ortholog_one2one
ENSMUSG00000079539	Obp2b	0.2873	0.4781	ortholog_one2many
ENSMUSG00000079539	Obp2b	0.1643	0.1999	ortholog_one2many
ENSMUSG00000028931	Kcnab2	0	0	ortholog_one2one
ENSMUSG00000089978	Crb1-ps			
ENSMUSG00000075272	Ttc30a2	0.0049	0.2065	ortholog_one2one
ENSMUSG00000115964	Gm6979			
ENSMUSG00000090104	Slmapos2			
ENSMUSG00000084010	Gm13302			
ENSMUSG00000078747	Gm20878			
ENSMUSG00000101098	Gm20808			
ENSMUSG00000116885	4930420G21Rik			
ENSMUSG00000110082	Gm19201			
ENSMUSG00000002325	Irf9	0.0961	0.208	ortholog_one2one
ENSMUSG00000116754	Gm33255			
ENSMUSG00000102505	1600017P15Rik			
ENSMUSG00000051431	Gpr87	0.0137	0.203	ortholog_one2one
ENSMUSG00000070319	Eif3g	0.0028	0.2089	ortholog_one2one
ENSMUSG00000046865	Fbl	0.0294	0.2388	ortholog_one2one
ENSMUSG00000075271	Ttc30a1			
ENSMUSG00000115744	Vmn1r80	0.091	0.2279	ortholog_one2one
ENSMUSG00000079033	Mef2b	0.0178	0.2562	ortholog_one2one
ENSMUSG00000004864	Mapk13	0.0128	0.287	ortholog_one2one
ENSMUSG00000107695	Gm44289			
ENSMUSG00000020177	9530003J23Rik	0.2191	0.2244	ortholog_one2one
ENSMUSG00000103668	Gm38186			
ENSMUSG00000117606	Gm5969			
ENSMUSG00000083731	Gm16202			
ENSMUSG00000036676	Tmtc3	0.0217	0.2276	ortholog_one2one
ENSMUSG00000097363	Gm26717			
ENSMUSG00000036334	Igsf10	0.0904	0.2042	ortholog_one2one
ENSMUSG00000026205	Slc23a3	0.0395	0.1203	ortholog_one2one
ENSMUSG00000062762	Ei24	0.0028	0.0855	ortholog_one2one
ENSMUSG00000032415	Ube2cbp	0.0536	0.1766	ortholog_one2one
ENSMUSG00000041423	Paqr6	0.0296	0.1718	ortholog_one2one
ENSMUSG00000093749	4921523L03Rik			
ENSMUSG00000092351	Vmn1r-ps64			
ENSMUSG00000118524	AL683809.1			
ENSMUSG00000031431	Tsc22d3	0.0876	0.9282	ortholog_one2one
ENSMUSG00000114777	Gm46427			
ENSMUSG00000102388	Gm33815	0.3329	0.9033	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2888	0.7591	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2783	0.8462	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.332	0.7045	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3365	0.7371	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3041	0.6724	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2937	0.6628	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3556	0.7621	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3463	0.7702	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2817	0.7663	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2729	0.7608	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3177	0.7715	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3297	0.7681	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2814	0.7108	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3556	0.7621	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3614	0.7588	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3414	0.8687	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3206	0.6959	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3247	0.7532	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2752	0.8162	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2757	0.8061	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2958	0.7303	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2757	0.8061	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2878	0.6721	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.262	0.7863	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2619	0.7354	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.4363	0.9249	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.3052	0.7436	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2931	0.8423	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.305	0.7029	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2697	0.8168	ortholog_many2many
ENSMUSG00000102388	Gm33815	0.2878	0.6721	ortholog_many2many
ENSMUSG00000082902	Ccl19-ps1			
ENSMUSG00000020923	Ubtf	0.0038	0.3045	ortholog_one2one
ENSMUSG00000102894	Gm37851			
ENSMUSG00000094065	Gm21541	0.0786	0.2854	ortholog_one2many
ENSMUSG00000114577	Gm35217			
ENSMUSG00000114685	Gm48351			
ENSMUSG00000050296	Abca12	0.0145	0.2153	ortholog_one2one
ENSMUSG00000041528	Rnf123	0.0141	0.1965	ortholog_one2one
ENSMUSG00000007617	Homer1	0.0118	0.2144	ortholog_one2one
ENSMUSG00000030788	Rnf141	0.0041	0.2249	ortholog_one2one
ENSMUSG00000078430	Gm10936			
ENSMUSG00000107909	2610017A05Rik			
ENSMUSG00000046240	Hepacam	0.0437	0.3034	ortholog_one2one
ENSMUSG00000102674	8030442B05Rik			
ENSMUSG00000072770	Acrbp	0.0465	0.2343	ortholog_one2one
ENSMUSG00000086006	Gm13293			
ENSMUSG00000043102	Qrfp	0.0788	0.271	ortholog_one2many
ENSMUSG00000043102	Qrfp	0.0788	0.271	ortholog_one2many
ENSMUSG00000037737	Actrt3	0.0418	0.2675	ortholog_one2one
ENSMUSG00000040029	Ipo8	0.1444	0.395	ortholog_one2one
ENSMUSG00000029623	Pdap1	0	0	ortholog_one2one
ENSMUSG00000103321	4933403L11Rik			
ENSMUSG00000085730	Gm13307			
ENSMUSG00000103223	Gm37730			
ENSMUSG00000039096	Rsad1			
ENSMUSG00000086491	Gm13291			
ENSMUSG00000036353	P2ry12	0.0272	0.2923	ortholog_one2one
ENSMUSG00000107778	Gm44098			
ENSMUSG00000114434	Gm48360			
ENSMUSG00000046300	Olfr1412	0.0389	0.1822	ortholog_one2one
ENSMUSG00000027668	Mfn1	0.0132	0.167	ortholog_one2one
ENSMUSG00000114645	Gm49531			
ENSMUSG00000021375	Kif13a	0.0191	0.2767	ortholog_one2one
ENSMUSG00000114426	Gm10769			
ENSMUSG00000087491	Gm14552			
ENSMUSG00000021303	Gng4	0	0	ortholog_one2one
ENSMUSG00000114262	Gm49532			
ENSMUSG00000027067	Ssrp1	0.0025	0.1973	ortholog_one2one
ENSMUSG00000049871	Nlrc3	0.0582	0.2199	ortholog_one2one
ENSMUSG00000114814	Gm48361			
ENSMUSG00000107653	Gm31520			
ENSMUSG00000108131	Gm44099			
ENSMUSG00000033644	Piwil2	0.0095	0.1455	ortholog_one2one
ENSMUSG00000062497	Olfr1411	0.0229	0.2026	ortholog_one2one
ENSMUSG00000074830	Zfp640			
ENSMUSG00000019558	Slc6a8	0.0036	0.0839	ortholog_one2one
ENSMUSG00000114327	Gm40988			
ENSMUSG00000114549	Vmn2r-ps106			
ENSMUSG00000039070	Cpa4	0.0331	0.2002	ortholog_one2one
ENSMUSG00000116256	Gm32405			
ENSMUSG00000038014	Fam120a	0.0093	0.109	ortholog_one2one
ENSMUSG00000102717	Gm37759			
ENSMUSG00000102131	Gm21160			
ENSMUSG00000063583	Olfr1410	0.048	0.2598	ortholog_one2many
ENSMUSG00000063583	Olfr1410	0.0557	0.2872	ortholog_one2many
ENSMUSG00000083176	D11Bhm181e			
ENSMUSG00000109630	Gm45364			
ENSMUSG00000104550	Gm43589			
ENSMUSG00000045519	Zfp560	0.0482	0.2126	ortholog_one2one
ENSMUSG00000103630	Gm37242			
ENSMUSG00000061616	Olfr12	0.0354	0.2864	ortholog_one2one
ENSMUSG00000105945	Gm43570			
ENSMUSG00000036381	P2ry14	0.0539	0.3198	ortholog_one2one
