UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	Ensembl.Genome.Protein.ID	Transcript.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q31RA4	0.703234227	0.9103324	0.851530092	0.989008445	0.709577768	1.144458371	0.988325498	1.117377701	0.949948366	0.772147021	1.037528416	1.285878693	0.989236199	1.475027102	1.051477539	1.148153621	1.270574105	1.207257744	1.111987742	1.116863248	1.0414962149	1.475027102	0.282042353299747	NA	NA	NA	228	25.26	29.17
Q31RA7	0.88165769	0.863972661	0.954772716	0.856051712	1.153718881	1.119180153	1.088178147	1.058766033	1.01344457	1.227156635	1.00461579	0.924059636	0.786502305	0.746448758	0.860795524	1.101792978	1.100778656	1.142352141	1.141563305	1.248245474	1.01370268825	1.248245474	0.0500282042951103	NA	NA	NA	347	22.05	23.32
Q31RB1	0.902194136	1.015313124	1.041837535	1.044960803	1.144721922	0.973195294	0.899497582	0.856248848	1	1.136318298	0.956973695	0.942974611	0.939290652	0.965606099	0.985598423	1.057791322	1.020704431	1.013677951	1.054386896	1.219551094	1.0085421358	1.219551094	0.901045364813672	NA	NA	NA	508	22.3	23.71
Q31RB2	0.906984782	1.010648184	1.095721037	1.059497655	1.063163358	1.005773063	0.931965853	0.886543398	1.024707701	1.164930457	1.084176526	0.93454453	0.85388621	0.904273908	0.883486667	1.000921458	1.035380544	1.087176359	1.081932085	1.263572019	1.0139642897	1.263572019	0.290554211355997	NA	NA	NA	471	22.58	24.62
Q31RB6	0.879022517	0.950167125	0.915587806	0.834641548	1.028726672	1.043037686	1.084675923	1.083926914	1.024000102	1.186041813	0.966273346	0.971180603	1.018825954	0.884504405	1.066105049	1.045682885	0.986506611	0.998389489	0.990147739	0.91622049	0.99368323385	1.186041813	0.0681298351111319	Synpcc7942_0371	ABB56403	NA	299	24.44	26.01
Q31RB7	0.87821328	0.933469215	0.935405674	0.922359022	1.111475771	1.059009851	1.024000102	1.047369686	1.039441375	0.994718053	0.916009547	0.986733789	0.845862945	0.923208937	0.972971233	1.08517555	1.143404771	1.123569651	1.258925412	1.141037716	1.017118079	1.258925412	0.0138398603937718	NA	NA	NA	434	22.19	24.53
Q31RB8	0.402717034	1.622930791	1.941779894	1.41807761	0.510035024	1.464198643	0.771791516	0.507341046	0.558470195	0.546764111	0.944278279	0.950604794	0.85329657	0.998389489	0.94558375	1.041837535	0.991060119	0.958517398	0.912430933	1.07969229	0.97098985105	1.941779894	0.242208474961554	Synpcc7942_0369	ABB56401	NA	484	22.86	24.88
Q31RB9	0.992430265	1.025651926	1.006236345	0.981747943	1.230268771	1.062918583	1.124604974	1.133182868	1.043998801	0.852314742	1.009252886	1.004847138	0.918332596	1.039202062	1.094460268	1.081433951	0.964272986	0.925550245	1.056087738	1.163054323	1.03549247055	1.230268771	0.330613093833049	NA	NA	NA	450	22.56	23.91
Q31RC2	0.980392545	1.124604974	1.146568484	0.752662017	1.220112847	1.028963572	1.032999235	0.950604794	1.141563305	1.519847453	0.830424206	0.953893743	0.853689618	0.746276902	0.803896245	1.194813167	2.521157631	1.906338417	2.074913517	2.622406423	1.27030645475	2.622406423	0.0488084361760367	NA	NA	NA	209	21.44	23.54
Q31RC4	0.970957007	1.005309994	1.021644967	0.931965853	1.185495746	0.989691864	1.01976476	0.960505818	1.084675923	1.243655228	1.306170888	0.728115037	0.91748717	0.904065716	0.944060876	1.008323758	1.025415788	1.043037686	1.107643492	0.9525768	1.01752821855	1.306170888	0.47232884581802	NA	NA	NA	94	23.03	24.4
Q31RC7	1.03086074	0.995634644	1.001843766	1.048817681	0.814141701	1.059985685	1.079940927	1.027069896	1.004847138	1.01648272	0.923846888	0.945148392	0.849571627	0.940589226	1.044720219	1.045201441	1.022586371	1.104841554	1.07820167	1.076217377	1.00552748315	1.104841554	0.112029145246155	NA	NA	NA	398	21.94	24.1
Q31RD2	0.795609573	1.002997845	1.044239219	0.93454453	1.142089135	1.063408188	1.093704503	1.061695557	1.150800389	1.24623516	0.791771746	0.748858908	0.862978548	0.761202139	0.833297349	1.072753648	1.313106648	1.287656427	1.283216691	1.124087193	1.0307126698	1.313106648	0.0297612273963773	Synpcc7942_0355	ABB56387	NA	137	20.98	22.62
Q31RD9	0.877000821	0.978813611	1.105350469	1.000921458	0.992430265	1.138675562	1.14051237	1.11532131	1.056574196	0.915166259	0.851726187	0.960284679	0.884097169	0.971627952	0.988780744	1.198671005	1.15212606	1.094964401	1.099005839	1.067824793	1.0294937575	1.198671005	7.85545461936885e-07	Synpcc7942_0348	ABB56380	NA	356	21.46	23.91
Q31RE0	0.815079556	0.930679183	0.907611521	1.049542429	1.311897789	1.075721875	1.080687181	1.139987266	1.106878623	0.925337153	0.829850768	0.907193647	0.839266716	0.880035112	0.996781571	1.254295892	1.153453258	1.203926572	1.202541298	1.129275744	1.0370021577	1.311897789	0.00637604549618116	NA	NA	NA	54	21.81	22.62
Q31RE1	0.93218047	1.051477539	1.1347495	0.97364357	1.131097389	1.135795124	0.944930789	0.914534303	0.958958913	1.108919448	0.96894695	0.928752509	0.961833723	0.836565596	0.95873813	1.157977178	1.189597383	1.024707701	1.10713352	1.285582642	1.03530611885	1.285582642	0.455025105890972	NA	NA	NA	259	22	23.47
Q31RE3	0.594292159	0.741822497	0.728282711	0.705180022	3.811535771	0.668805753	0.79304896	0.792866375	1.119953522	1.096983259	1.060473938	0.956973695	0.768422371	0.861985579	0.627624661	1.307073471	1.087176359	1.136841712	0.997240712	0.979039017	1.0417811272	3.811535771	0.140784698286517	NA	NA	NA	347	21.02	22.77
Q31RE4	0.991288345	0.984237709	0.931107875	1.03086074	1.211434674	1.002536054	1.086675811	1.061451121	1.003922066	0.766655049	0.688652296	0.969170084	0.811895249	1.033713052	1.198395032	1.162251191	0.897222178	0.805378441	1.01601472	0.857037845	0.9754949766	1.211434674	0.00993588808676857	NA	NA	NA	133	21.64	23.88
Q31RE5	0.78777102	0.954772716	0.974765164	0.899704722	1.155313904	1.022586371	1.106114282	1.04761088	1.113525072	1.19977553	1.027069896	0.8456682	0.862581223	0.928111171	0.887769049	0.988553095	1.203095216	1.27908675	1.291219274	1.251699273	1.0413396404	1.291219274	0.0424462797635067	NA	NA	NA	75	23.61	24.71
Q31RE6	0.815079556	1.089682559	1.035618977	1.172465305	1.068562675	1.08517555	1.115064527	1.034903844	1.112243817	0.925976575	0.852903703	0.987188301	0.901778756	0.994489037	0.948855327	1.23537839	1.096730699	0.987188301	0.947763545	0.99655208	1.0201800762	1.23537839	0.00688164890367427	NA	NA	NA	190	24.06	25.74
Q31RE9	1.076217377	1.202264435	1.302566786	1.166272405	0.453732617	1.083926914	1.048093433	0.896809087	1.098752813	1.267360012	1.024707701	0.761903555	0.759276573	0.72443596	0.681396659	0.88838251	1.210040761	1.267068225	1.268527831	1.278203493	1.02299695735	1.302566786	0.0241744369593621	NA	NA	NA	105	20.85	22.9
Q31RF0	1.129535799	1.020234487	1.059741642	1.028963572	1.105350469	1.096225752	1.116863248	1.136579975	1.039441375	0.82224265	0.94667302	1.068070697	0.92789749	0.984691071	1.001382506	1.242510307	1.087927613	1.144721922	1.06071815	0.930679183	1.0475225464	1.242510307	0.0329818613090698	NA	NA	NA	316	21.39	23.58
Q31RF1	1.002536054	0.972971233	0.970957007	0.948855327	1.07944371	1.062429204	1.095721037	1.111475771	1.050025872	0.991973339	0.945148392	0.973867785	0.836372992	0.939290652	0.916431482	1.172195366	1.177877159	1.134488244	1.159044205	1.124863954	1.03329843925	1.177877159	0.0098286133966906	NA	NA	NA	505	21.47	23.9
Q31RF2	1.019529978	0.977687359	1.033475059	0.922571427	1.106878623	1.025888119	1.022115561	0.994947122	0.971404252	1.187955028	0.956312869	0.916642522	0.857235208	0.809095899	0.877404788	1.057547785	1.161716078	1.187134701	1.167615899	1.180864319	1.0217011298	1.187955028	0.0309192671407874	Synpcc7942_0335	ABB56367	NA	180	21.55	24.34
Q31RF3	1.003690931	1.029911719	0.970957007	1.105350469	1.248245474	1.042557459	1.105859619	1.085925421	1.025415788	0.786864587	0.720775473	1.006931669	0.869160538	1.034903844	1.239938086	1.287359968	0.999539589	0.949292391	1.047128548	0.963163464	1.0261486022	1.287359968	0.0065049770705756	NA	NA	NA	171	20.64	22.7
Q31RF4	0.956753369	1.121501865	0.943191764	1.025888119	1.221518363	1.011579454	1.069547311	1.092697627	1.030148893	0.889405888	0.719117736	1.042557459	0.865167108	1.102554332	1.27145209	1.295686698	1.003690931	0.911800865	1.043518133	0.984464364	1.03011211845	1.295686698	0.0063593060433218	NA	NA	NA	158	21.09	22.85
Q31RF5	1.081184971	1.074484117	1.120985513	1.175980174	0.674994136	1.052688794	0.911171233	0.880237771	0.908238693	0.730634205	0.700648183	1.181408252	1.042077455	1.264445165	1.489361078	1.366784358	0.804266538	0.69791093	0.885931207	1.015546936	1.00294898545	1.489361078	0.0367790252721765	NA	NA	NA	81	20.45	23.79
Q31RF6	1.002766923	0.959842554	0.975214163	1.048334794	0.864569678	1.399265093	1.437474006	1.46318756	1.416119816	1.130316325	0.727947401	1.073989412	1	1.063653075	1.364268966	1.059009851	0.874983775	0.76930756	0.879224943	0.842170452	1.06758231735	1.46318756	0.177668113710348	NA	NA	NA	249	25.51	28.86
Q31RF8	1.021409752	1.022821857	1.040638765	0.964495043	1.186314941	1.076217377	1.107898565	1.117120445	1.000230285	0.896189807	1.045442136	1.082181237	0.984011106	0.938209876	1	0.94754534	1.034427363	0.908866299	1.088178147	1.071025966	1.02666121535	1.186314941	0.854374658717594	NA	NA	NA	414	23.59	25.16
Q31RF9	1.036096007	1.012744749	1.00461579	1.060229783	1.120985513	1.07225974	1.066105049	1.133443823	1.074731554	0.772680585	0.85782757	0.997011115	0.875185271	0.984237709	1.052204125	1.224052372	1.082430448	1.04592369	1.118149825	1.025651926	1.0308283322	1.224052372	0.0324817309246458	NA	NA	NA	705	22.96	24.93
Q31RG0	0.881454704	0.958296716	0.994031163	0.857235208	1.120469399	1.038006325	1.035142167	1.001843766	1.016950935	1.219831938	1.048093433	0.910961452	0.900326431	0.864768775	0.897222178	1.011346556	1.03086074	1.098499845	1.147624999	1.192065173	1.01125159515	1.219831938	0.0735598192231318	NA	NA	NA	161	21.79	24.22
Q31RG1	0.809654996	1.020469432	1.063898018	0.928324901	0.753876143	1.16815373	1.090435546	1.009717771	1.033713052	1.22123713	1.092194537	0.941672743	0.977912506	0.855657576	0.94754534	1.115835052	1.008323758	1.119180153	1.090937825	1.050509538	1.01496248735	1.22123713	0.248637328686447	NA	NA	NA	161	22.01	25.15
Q31RG2	0.965161523	1.064878356	1.12176013	1.029437537	1.157977178	1.013677951	1.01344457	1.035142167	1.091189052	1.094712306	0.905315592	0.94754534	0.865764951	0.921085615	0.903649474	1.117635016	1.161983604	1.160646591	1.202264435	1.227721892	1.050049664	1.227721892	0.15562348683468	NA	NA	NA	67	24.91	26.86
Q31RG5	1.7135627	1.403459873	1.099005839	1.495891175	0.853493072	1.109941271	1.141563305	1.153187696	1.113012393	0.878820138	0.950385934	1.51147163	1.036334604	1.456129499	1.547034504	1.124346054	0.761202139	0.673751895	0.86856035	1.06194005	1.14765470605	1.7135627	0.127786797913498	Synpcc7942_0322	ABB56354	NA	456	24.08	26.51
Q31RG7	1.118149825	0.979941161	1.000691014	0.889610704	1.259505302	1.110964035	1.172735306	1.162251191	1.091943079	1.144458371	0.956973695	0.972747224	1.042077455	0.986733789	0.997700064	1.079195187	1.14709662	1.103062194	1.146568484	1.207535758	1.0784970229	1.259505302	0.0121953605404352	NA	NA	NA	332	22.37	24.25
Q31RG9	1.038723602	1.114037987	1.159311116	1.198671005	1.232820933	1.037289544	0.894540484	0.812269227	0.901571138	1.045682885	1.178691088	0.955872572	0.882063802	0.813204925	0.808351037	1.073000687	1.236232054	1.185495746	1.082181237	1.176792793	1.0413401931	1.236232054	0.850566600377554	NA	NA	NA	151	21.77	25.04
Q31RH0	0.853100114	1.049059208	1.119180153	1.085425449	0.808909619	0.991288345	0.986506611	0.936052053	1.062184599	1.149740951	0.984917831	0.885931207	0.845084235	0.839266716	0.849767271	1.026360666	1.100778656	1.165467051	1.136056681	1.141037716	1.0008057566	1.165467051	0.0814781714653001	NA	NA	NA	152	21.62	24.59
Q31RH2	1.068316657	0.989236199	0.989236199	0.993573501	1.070286383	1.043998801	1.122276838	1.193988104	1.037767343	0.764539626	0.831572272	1.063163358	0.939939715	1.073742146	1.037528416	1.162251191	1.005541502	0.994947122	0.99907939	0.800755629	1.0090870196	1.193988104	0.0137272668371273	NA	NA	NA	431	23.11	24.94
Q31RH4	0.900741142	0.977462264	1.038962805	0.9132717	1.115064527	1.00855596	1.018356876	0.972971233	1.095468767	1.204758503	0.956533093	0.939074397	0.818653268	0.753008711	0.818276351	1.065859597	1.200604592	1.215626055	1.226309238	1.254584738	1.02470719085	1.254584738	0.0331056932223744	NA	NA	NA	170	22.61	25.73
Q31RH5	0.62936125	0.621727389	0.974540742	0.698393197	0.776783514	1.211992689	1.446771683	1.490390247	1.131878994	0.791589455	0.486407206	0.837722153	1.00855596	0.726105957	1.091440336	1.15425031	1.176250985	1.040399177	0.815079556	0.591289273	0.93504650365	1.490390247	0.00329693564838286	NA	NA	NA	142	23.67	25.58
Q31RH6	0.91748717	1.414490386	0.884708093	1.022586371	2.112029597	1.206979795	1.133182868	1.056574196	1.038006325	0.920237655	0.788133885	1.041837535	0.841201426	0.96738645	0.949292391	1.776233268	1.474347983	1.224334253	1.355189412	1.622183576	1.18732113175	2.112029597	0.217084298152666	NA	NA	NA	279	22.29	24.01
Q31RH7	0.890225438	0.898876445	0.915377008	0.813579506	1.21646607	1.084426196	1.035380544	0.995176243	0.960727008	1.171385921	1.049542429	0.940589226	0.817334818	0.837143674	0.8454735	1.024707701	1.038723602	1.231402412	1.008323758	1.088428738	0.99316451185	1.231402412	0.103140165700158	Synpcc7942_0310	ABB56342	NA	314	21.76	23.73
Q31RI3	0.994489037	0.988097954	1.085925421	0.947327185	0.894128628	1.105350469	1.074236736	1.080687181	1.027306415	1.122276838	0.968054928	0.946019307	0.823379405	0.938425931	0.980618314	1.094964401	1.054629706	1.103062194	1.111987742	1.152922195	1.02469449935	1.152922195	0.055966102980439	NA	NA	NA	215	22.36	24.33
Q31RI5	0.777499288	0.995405417	1.046646439	1.127197456	1.070532854	1.144721922	1.150800389	1.079940927	0.97229936	0.823948372	0.703720172	0.960063591	0.834833754	1.124346054	1.148682488	1.236516739	0.925550245	0.922571427	0.948200107	0.903649474	0.99485632375	1.236516739	8.54504039141372e-07	NA	NA	NA	479	22.11	23.74
Q31RI6	0.976337567	0.96738645	1.039680743	0.868960429	1.093200949	1.076465214	1.03086074	1.024235914	1.083677359	1.291516622	1.001843766	0.948418463	0.820351544	0.754223396	0.816394368	1.127197456	1.282625884	1.27908675	1.247096327	1.11532131	1.04224406255	1.291516622	0.027802960471385	NA	NA	NA	120	22.57	24.42
Q31RI7	0.932395138	0.922571427	0.948200107	0.829086799	1.134488244	1.088178147	1.102808234	1.064143018	1.015313124	1.200881073	0.972971233	0.896809087	0.802232034	0.805563908	0.846837341	1.002305238	1.139200062	1.179777203	1.148153621	1.248820445	1.01403677415	1.248820445	0.0176687761949639	NA	NA	NA	345	21.28	23.54
Q31RJ0	0.952138223	0.976562402	0.975214163	1.080189621	1.174086245	1.038245363	1.085925421	1.077953433	1.059497655	0.79652608	0.713181387	1.050509538	0.918755602	1.078946722	1.218708949	1.286470998	1.000921458	0.886339287	1.059009851	0.922146665	1.01756645315	1.286470998	0.00215073506671524	Synpcc7942_0297	ABB56329	syc1227-h_at	613	21.89	24.17
Q31RJ1	1.001613109	0.990603824	0.992201776	0.99884937	1.153187696	0.997700064	1.083427862	1.125900469	1.038006325	0.87821328	0.861588711	1.001151956	0.847227414	0.922146665	0.991744955	1.165198723	1.025651926	1.121501865	1.132139648	1.007395485	1.01677255615	1.165198723	0.0292578863373159	NA	NA	NA	671	21.59	23.12
Q31RJ2	1.077953433	0.948200107	0.994947122	0.925337153	1.083178422	1.026124365	1.086675811	1.090686657	1.012511583	0.986506611	1.01648272	1.011346556	0.83830103	0.990147739	0.951699848	1.171925489	1.062918583	1.026124365	1.11249995	1.081682989	1.02476252665	1.171925489	0.116848353643001	NA	NA	NA	395	23.69	25.23
Q31RJ4	1.017653663	0.952796164	1.000691014	0.886543398	1.174086245	1.06708742	1.062184599	0.992658807	0.989919775	1.188228596	1.029911719	0.897428795	0.753876143	0.808537189	0.875386813	1.035857465	1.148947012	1.194263062	1.147360779	1.243941624	1.0233680141	1.243941624	0.0389441480735219	NA	NA	NA	112	22.24	23.99
Q31RJ5	1.087927613	0.843917514	0.973195294	0.984691071	1.14709662	1.043998801	1.180048888	1.280560201	0.997240712	0.819973845	0.74972156	0.877808941	0.941672743	1.07820167	1.368043793	0.900119147	0.545129896	0.933899193	1.032048246	0.793414257	0.97893550025	1.368043793	0.0402495316092199	NA	NA	NA	408	22.06	24.25
Q31RJ7	1.113012393	0.834641548	1.005078539	0.899911911	0.758926993	1.043758439	1.094964401	1.156911132	0.978813611	0.900326431	0.871966901	1.050267677	1.0167168	1.056817509	1.074484117	1.174086245	1.036096007	0.985825392	1.002766923	0.852118511	0.995374574	1.174086245	0.0211498516608552	NA	NA	NA	378	22.17	24.66
Q31RJ9	1.16251884	1.062429204	1.07176606	0.980166827	0.695344462	1.105350469	1.167615899	1.070039969	1.043277881	0.900533763	0.803711162	0.994489037	0.985598423	1.074731554	1.010880921	1.013677951	1.126419085	1.047128548	1.039680743	0.94080583	1.0148083314	1.167615899	0.109852614368145	Synpcc7942_0288	ABB56320	syc1236-m_at	452	21.5	23.62
Q31RK1	0.915377008	1.049542429	1.045201441	0.86836038	1.122018454	1.074236736	0.96894695	0.913061435	0.984464364	1.226591639	0.866961876	1.04761088	0.726273169	0.758752264	0.879224943	1.089682559	0.92939429	1.189597383	1.25025903	1.111731727	1.00086444785	1.25025903	0.32373551010311	NA	NA	NA	120	24.57	26.58
Q31RK2	1.00855596	0.955212507	1.011113712	0.926829823	1.075969597	1.033237119	1.000691014	0.998159627	1.028489826	1.143141523	1.083427862	0.917698454	0.818464788	0.859409203	0.860993752	1.025179705	1.139462403	1.173005369	1.189323499	1.226591639	1.0237478691	1.226591639	0.0229729882528511	NA	NA	NA	113	21.75	23.45
Q31RK5	1.041118108	0.927256743	0.941889597	0.937562007	1.044960803	1.043758439	1.144985535	1.108664139	1.090435546	0.920025787	0.897428795	1.020704431	0.922783882	1.047128548	0.942323453	1.087176359	1.113268703	1.025415788	1.157710574	0.971627952	1.01931125945	1.157710574	0.0124587280924531	Synpcc7942_0282	ABB56314	NA	427	22.42	24.55
Q31RK7	0.968054928	0.891045744	0.709087778	1.192614266	1.562068231	1.050025872	1.14182619	1.177877159	1.029200527	1.103316213	1.072753648	0.814141701	0.522877555	0.774818533	0.5261384	0.847422518	1.489704055	0.753355564	1.380384265	1.497614375	1.0252163761	1.562068231	0.146558540154541	NA	NA	NA	421	22.02	24.12
Q31RK9	0.666346314	0.870562589	0.938642037	0.634307724	1.149211597	0.938858192	0.893511199	0.805563908	1.061451121	0.939074397	0.652529274	0.768422371	0.719448978	0.778215721	0.809282222	1.119180153	1.325867118	1.299271763	1.16385801	1.209762171	0.93716834295	1.325867118	0.0373730209919579	NA	NA	NA	165	22.49	24
Q31RL0	0.928111171	1.005078539	0.942974611	0.977912506	0.993573501	0.962276766	1.043998801	1.059497655	1.00461579	0.910122812	0.858420341	0.982200159	0.858420341	0.997240712	1.005773063	1.091189052	1.046164551	1.060229783	1.146568484	1.190145339	1.00322569885	1.190145339	0.0809829226643638	Synpcc7942_0277	ABB56309	NA	679	21.77	23.54
Q31RL1	1.168691808	1.070779382	0.978813611	1.0167168	1.220674859	1.05535847	1.255740785	1.323122333	0.987643023	0.76172814	1.073742146	1.068070697	0.658567053	0.83830103	0.874379567	1.257766432	2.369736184	2.009555477	2.822279362	2.433884697	1.3122775928	2.822279362	0.182666471729784	NA	NA	NA	490	21.88	23.93
Q31RL4	0.941889597	1.019529978	1.00855596	0.961390884	1.086675811	1.012744749	0.974092052	0.926616437	0.969170084	1.172465305	0.933469215	1.021644967	0.703234227	0.966273346	0.90782053	0.942974611	1.065859597	1.1137815	1.24623516	1.388992817	1.01817084135	1.388992817	0.18346485786602	Synpcc7942_0273	ABB56305	NA	209	22.95	24.43
Q31RL9	0.923208937	0.961612278	1.049542429	0.972523266	1.150535438	0.997470361	1.006004677	0.931965853	1.039920166	1.200881073	0.975663369	0.864967919	0.761026886	0.787589649	0.832146901	0.975214163	1.14419488	1.194538083	1.161181211	1.224616199	1.0077401869	1.224616199	0.044514484038582	NA	NA	NA	160	23.77	25.46
Q31RM0	0.947109079	1.444109084	1.154781985	1.094712306	0.468597535	1.010648184	0.965828463	0.968723867	0.97678729	1.095721037	0.919813967	0.950385934	0.823000312	0.860993752	0.896602613	1.002766923	1.040159644	1.07225974	1.108664139	1.169499391	0.99855826225	1.444109084	0.48569518978444	NA	NA	NA	242	23.12	25.03
