Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q013C6	85	24.09	26.52
Q013C9	1332	22.31	24.14
Q013D9	200	22.17	24.32
Q013E4	155	22.47	24.55
Q013E8	325	21.16	22.24
Q013E9	194	22.1	24.29
Q013F1	548	22.51	24.93
Q013F4	272	21.2	22.88
Q013F7	349	21.24	23.45
Q013F9	495	22.41	24.36
Q013G0	387	20.68	22.43
Q013G2	342	22.31	25.1
Q013G7	342	21.41	23.33
Q013G8	176	21.43	23.27
Q013G9	389	22.54	24.66
Q013H0	108	21.75	24.44
Q013H3	374	24.35	26.65
Q013H7	283	21.86	23.04
Q013I0	298	24.73	27.78
Q013I4	506	22.76	24.84
Q013I8	206	22.02	23.89
Q013I9	196	20.61	22.14
Q013J3	51	23.01	26.26
Q013J5	121	20.2	21.89
Q013K2	806	22.51	24.46
Q013K9	271	20.88	22.71
Q013L1	94	23.36	25.11
Q013L4	433	22.98	24.33
Q013L5	330	23.1	24.56
Q013N2	432	21.94	24.19
Q013N5	352	22.84	25.54
Q013P8	72	21.81	22.22
Q013R5	164	21.19	23.21
Q013R6	616	22.92	24.91
Q013S3	987	22.84	24.79
Q013S4	324	21.8	22.48
Q013S6	456	23.13	25.47
Q013S7	106	20.48	22.15
Q013S8	302	24.28	26.53
Q013U2	67	20.95	22.1
Q013U3	172	22.51	24.62
Q013U7	1272	22.01	24.38
Q013V1	440	22.1	24.3
Q013V5	129	21.54	22.08
Q013W6	136	22.17	24.25
Q013W7	215	21.81	23.1
Q013X1	287	20.98	22.92
Q013X2	1530	22.12	24.28
Q013X9	121	21.46	23.29
Q013Y1	143	22.35	23.44
Q013Y2	140	22.93	23.35
Q013Y4	312	21.21	23.25
Q013Z1	632	21.02	22.77
Q013Z2	199	21.16	23.02
Q013Z6	179	23.98	26.64
Q014A0	173	22.22	22.55
Q014A1	588	21.66	23.34
Q014A7	423	23.48	24.8
Q014B4	327	23.83	26.01
Q014B6	479	22.79	24.81
Q014C6	382	20.41	21.16
Q014C7	230	22.18	24.24
Q014E4	151	21.37	22.98
Q014E8	340	24.33	26.64
Q014E9	419	23.08	24.97
Q014F2	140	26.75	29.87
Q014G0	251	23.21	25.74
Q014G1	563	24.83	28.08
Q014G2	559	25.29	28.67
Q014G8	302	21.82	23.62
Q014G9	205	21.16	22.64
Q014H0	220	21.57	22.74
Q014H1	137	23.7	26.09
Q014H2	338	21.33	23.35
Q014H5	1022	22.42	24.45
Q014I0	354	21.14	23.21
Q014I1	320	23	24.64
Q014I3	355	21.99	24.15
Q014I4	528	23.86	26.07
Q014J1	324	21.71	23.38
Q014J4	218	21.42	23.65
Q014J6	494	23.36	25.77
Q014K0	320	22.39	24.93
Q014K1	91	24.23	26.22
Q014K2	349	22.31	24.23
Q014K5	376	22.65	24.73
Q014K8	449	23.58	25.53
Q014L4	417	22.5	24.22
Q014L5	252	21.98	23.17
Q014M1	224	23.19	25.31
Q014N0	85	21.39	22.64
Q014N4	421	23.93	27.01
Q014P0	350	23.55	26.36
Q014P2	278	20.76	20.76
Q014P3	165	22.22	23.78
Q014P4	347	22.34	24.13
Q014P6	275	23.49	25.08
Q014P9	239	22.94	24.74
Q014Q5	419	22.5	24.58
Q014S6	567	23.33	26.16
Q014S9	152	21.35	22.88
Q014T3	257	21.76	24.21
Q014T5	216	23.8	25.13
Q014T6	179	22.97	24.2
Q014U0	311	22.09	24.03
Q014U2	281	22.05	23.76
Q014U3	253	20.78	21.78
Q014U4	394	23.63	26.72
Q014V3	191	23.65	25.42
Q014V5	56	23.88	26.32
Q014V9	500	24.04	26.1
Q014W0	604	23.06	25.87
Q014W7	95	21.7	23.87
Q014X0	342	22.94	24.59
Q014X2	147	23.29	24.01
Q014X4	531	22.3	24.45
Q014Y4	147	23.23	25.43
Q014Y7	492	22.98	25.15
Q014Z9	107	22.41	25.1
Q015A5	244	23	24.9
Q015A6	384	22.46	23.9
Q015A8	498	22.81	25.19
Q015B4	331	21.33	23.62
Q015B7	97	23.17	25.07
Q015D8	434	21.83	23.78
Q015D9	610	23.78	26.44
Q015E7	276	20.28	22.32
Q015E9	118	19.53	20.85
Q015F1	1566	22	23.96
Q015F3	267	20.37	22.62
Q015G1	386	22.57	24.5
Q015G2	976	21.33	23.53
Q015G9	283	21.04	22.26
Q015H0	166	21.96	24.11
Q015H3	715	21.83	23.67
Q015H4	739	21.56	23.64
Q015H6	418	20.93	22.82
Q015H8	182	20.81	22.17
Q015H9	454	23.5	26.89
Q015I0	143	21.63	23.66
Q015I5	519	21.38	22.59
Q015I8	200	21.72	23.33
Q015J2	412	22.97	25.46
Q015J3	238	21.32	22.87
Q015J7	190	20.59	22.03
Q015J9	356	22.31	25.44
Q015K0	337	21.86	24.9
Q015K9	161	22.09	23.15
Q015L8	228	21.63	23.16
Q015L9	328	22.4	24.6
Q015M2	366	22.78	25.39
Q015M5	382	22.48	24.4
Q015M8	487	22.95	24.51
Q015M9	227	21.59	23.04
Q015N2	605	22.2	24.05
Q015N3	196	19.7	20.89
Q015N4	337	22.23	24.22
Q015N6	249	24.87	28.57
Q015P1	389	22.42	24.19
Q015P5	390	23.55	25.64
Q015P7	165	21.05	23.55
Q015Q6	555	22.27	23.95
Q015R1	395	23.16	24.75
Q015R3	533	22.68	24.91
Q015R5	401	22.02	23.75
Q015R9	294	22.08	23.89
Q015S0	290	21.51	23.47
Q015S1	155	21.41	21.17
Q015S2	435	21.62	23.23
Q015S6	83	20.13	22.53
Q015S7	329	21.66	23.24
Q015S8	387	22.6	24.22
Q015T0	477	22.97	24.93
Q015T2	349	21.3	23.32
Q015T3	392	23.49	25.41
Q015T4	203	23.15	25.97
Q015T6	215	22.52	25.29
Q015T7	491	22.38	24.34
Q015U0	298	22.54	25.38
Q015U6	266	22.37	25.64
Q015V1	356	23.59	25.61
Q015V2	269	19.58	19.84
Q015V4	358	24.11	27.28
Q015V6	166	20.45	22.08
Q015V7	438	21.61	23.45
Q015V8	219	21.01	22.87
Q015W5	417	22.51	24.29
Q015W9	603	22.51	24.48
Q015X0	1016	22.74	25.03
Q015X1	131	20.84	22.6
Q015X3	542	20.04	21.44
Q015Y5	528	22.55	24.44
Q015Z4	280	21.84	23.71
Q015Z5	374	23.74	25.89
Q015Z6	1084	22.6	24.58
Q015Z7	896	22.44	24.51
Q015Z8	572	22.95	24.97
Q015Z9	278	22.14	24.72
Q016A2	129	21.82	23.53
Q016A5	537	22.27	24.44
Q016A7	231	22.32	24.04
Q016A8	405	21.18	23.14
Q016B2	415	21.51	23.67
Q016B3	181	23.32	26.02
Q016B5	277	21.64	24.05
Q016C7	254	25.29	27.44
Q016D2	844	23.31	25.38
Q016D5	405	20.44	21.34
Q016D8	753	20.89	22.62
Q016E0	574	23.54	26.47
Q016E7	338	21.08	23.32
Q016G7	622	21.39	23.34
Q016G8	311	21.81	23.5
Q016H0	517	23.01	24.45
Q016H3	457	21.71	23.37
Q016H4	463	22.39	24.79
Q016H8	179	18.77	19.47
Q016I4	1057	22.83	24.39
Q016I6	236	22.51	24.09
Q016J5	468	25.23	28.21
Q016K8	511	22.53	25.72
Q016K9	202	21.93	22.95
Q016L0	230	22.24	24.45
Q016L8	576	21.92	23.7
Q016M5	263	23.3	25.4
Q016N4	151	20.93	22.68
Q016N5	409	21.71	23
Q016N7	375	20.87	22.69
Q016P0	533	21.87	24.33
Q016P3	192	20.47	23.02
Q016P4	321	21.59	23.47
Q016Q5	212	23.16	24.82
Q016Q7	234	20.15	21.34
Q016R7	258	23.03	24.9
Q016S0	698	21.4	22.51
Q016S3	440	22.62	24.56
Q016S7	1018	23.16	25.12
Q016T0	189	22.53	25.12
Q016T5	189	21.92	23.49
Q016T9	111	22.21	23.76
Q016U0	71	22.98	25.27
Q016V4	227	20.52	22.5
Q016V8	333	20.08	21.05
Q016V9	302	21.33	23.13
Q016W4	510	24.13	25.68
Q016X1	601	21.98	23.75
Q016X3	1764	21.78	23.99
Q016X6	322	22.31	24.51
Q016Z0	305	22.03	24.4
Q016Z5	417	21.4	22.29
Q016Z6	287	21.74	23.8
Q017A0	181	20.81	20.52
Q017A3	473	23.17	26.1
Q017A5	431	22.87	25.34
Q017B5	357	21.95	23.77
Q017B7	414	21.85	23.59
Q017B9	200	23.81	26.01
Q017C7	222	22.05	24.09
Q017D6	540	22.45	24.08
Q017E1	425	23.81	26.17
Q017E5	321	23.91	25.81
Q017E9	142	23.57	25.8
Q017F0	434	21.62	23.08
Q017F7	481	23.33	25.65
Q017F8	193	22.36	24.46
Q017G2	380	22.38	24.29
Q017H3	526	23.2	24.84
Q017H4	419	21.64	23.48
Q017H5	722	20.14	21.66
Q017H6	724	22.45	24.82
Q017H9	690	24.02	26.58
Q017I4	668	23.21	25.27
Q017J0	469	22.25	24.27
Q017J2	449	21.29	23.18
Q017K0	390	24.35	27.6
Q017L4	404	23.41	25.66
Q017L5	173	23.52	25.69
Q017L6	193	22.55	24.38
Q017L8	200	24.45	26.16
Q017M1	246	23.88	26.06
Q017M8	217	21.91	23.78
Q017M9	900	22.86	24.93
Q017Q2	519	22.65	24.66
Q017Q5	240	21.13	22.86
Q017Q6	499	22.14	24.55
Q017Q9	279	23.04	24.47
Q017R1	617	20.37	21.52
Q017R7	287	20.68	21.39
Q017S7	323	21.48	22.39
Q017T3	209	24.09	26.99
Q017T9	480	22.64	25.06
Q017U3	323	23.35	25.35
Q017U4	447	21.79	23.69
Q017U5	288	23.87	25.33
Q017U6	880	23.7	25.97
Q017U8	428	22.01	24.18
Q017V8	344	22.18	23.55
Q017W2	305	21.2	23.16
Q017X0	97	22.47	24.85
Q017X4	293	21.52	22.86
Q017X5	142	24.26	25.06
Q017X8	563	22.36	23.9
Q017Y1	322	23.38	25.58
Q017Y3	521	21.55	23.79
Q017Z3	975	22.58	24.7
Q017Z7	899	22.11	24.27
Q018A4	353	21.57	24.22
Q018A6	798	22.23	24.24
Q018A8	756	20.97	22.61
Q018B2	780	22.52	24.94
Q018B8	238	21.84	23.77
Q018B9	194	23.31	25.71
Q018C0	291	23.16	25.1
Q018C1	527	20.85	21.49
Q018C2	267	26.38	29.82
Q018C9	279	21.61	23.63
Q018D0	134	23.22	24.71
Q018D1	466	22.4	24.21
Q018F6	229	20.13	22.09
Q018G5	356	20.51	22.47
Q018G6	168	20.29	21.61
Q018H1	335	21.62	23.46
Q018H4	186	22.34	24.25
Q018H6	622	23.42	25.03
Q018I8	446	21.71	24.46
Q018K4	618	22.19	23.96
Q018K5	719	22.06	23.95
Q018K9	487	22.03	24.25
Q018L8	147	22.22	22.33
Q018M3	289	24	25.82
Q018M4	641	22.83	24.83
Q018M5	313	21.19	22.06
Q018N0	125	21.43	23.79
Q018N1	550	22.04	23.95
Q018N4	630	22.6	24.2
Q018N7	280	21.25	23.05
Q018N8	925	21.8	24.31
Q018N9	216	25.37	28.21
Q018P5	832	21.96	23.73
Q018Q1	457	22.1	23.99
Q018Q2	161	21.56	22.84
Q018Q3	500	21.18	23.14
Q018Q5	385	22.25	24.31
Q018Q6	996	21.98	23.41
Q018Q7	408	23.26	25.25
Q018Q8	181	21.48	23.61
Q018R4	145	23.04	24.58
Q018R5	156	24.42	26.8
Q018R9	213	22.36	23.9
Q018S1	531	22.24	24.11
Q018S6	519	23.79	25.7
Q018S9	771	22.53	24.49
Q018T0	190	21.87	23.64
Q018T1	261	22.79	24.65
Q018U7	217	22.48	24.39
Q018V0	346	21.48	22.9
Q018W1	125	22.61	24.44
Q018W2	289	23.89	26.01
Q018W3	674	23.03	25.14
Q018W6	246	19.56	20.71
Q018W7	503	21.35	23.38
Q018W8	349	22.43	24.2
Q018X0	125	21.84	24.15
Q018X1	644	23.49	25.45
Q018X9	247	21.08	22.66
Q018Y4	269	23.13	24.91
Q018Y5	512	21.5	23.64
Q018Y6	502	22.71	25.46
Q018Z3	471	24.4	27.27
Q018Z4	515	24.88	27.08
Q019A7	152	23.95	25.69
Q019B6	72	21.37	23.01
Q019B9	318	23.12	25.38
Q019C6	390	22.51	24.75
Q019C7	155	24.6	27.48
Q019D2	213	22.64	25.57
Q019D3	580	21.73	23.56
Q019D4	499	22.18	24.47
Q019D5	536	22.16	24.24
Q019E5	464	22.72	24.52
Q019F8	1208	22.18	24.05
Q019H2	204	22.66	25.6
Q019H4	295	23.18	25.4
Q019H5	243	22.33	23.8
Q019H6	205	21.88	23.28
Q019H7	113	21.01	22.38
Q019I2	183	23.34	25.09
Q019I3	207	22.92	25.24
Q019I7	416	22.24	24.83
Q019J1	250	21.57	24.09
Q019J3	436	23.41	25.59
Q019J4	121	20.51	21.32
Q019J7	328	21.56	23.46
Q019J8	554	23.94	26.05
Q019J9	217	21.08	22.91
Q019K1	258	23.09	25.35
Q019K4	634	22.05	23.84
Q019L1	869	21.86	23.55
Q019L4	351	22.93	24.95
Q019M9	461	20.44	21.67
Q019N0	269	21.77	23.15
Q019P3	484	21.5	22.98
Q019P4	363	21.32	24.12
Q019P5	322	24.77	26.93
Q019Q2	497	23.15	25.39
Q019R2	410	22.47	24.24
Q019R6	547	21.82	23.37
Q019S0	176	19.84	21.27
Q019S3	104	25.06	27.6
Q019S9	319	24.05	27.37
Q019T2	184	23.63	26.26
Q019T5	435	22.12	24.58
Q019T6	219	21.54	23.29
Q019T9	132	22.12	24.54
Q019U7	263	21.4	23.28
Q019V6	244	21.62	23.8
Q019W8	90	21.6	23.11
Q019W9	422	23.04	25.71
Q019X0	577	23.38	25.43
Q019X7	153	23.1	24.7
Q019Y2	534	22.65	24.73
Q019Y6	304	23.48	25.74
Q019Y9	112	21.94	23.25
Q019Z2	231	22.75	25.37
Q019Z3	383	23.18	25.06
Q019Z5	256	21.55	23.32
Q019Z7	325	21.36	23.88
Q01A04	330	22.08	23.7
Q01A05	1120	22.32	24.54
Q01A11	457	22.61	24.25
Q01A13	215	22.26	23.8
Q01A18	402	21.83	23.55
Q01A19	325	22.52	24.54
Q01A24	404	24.1	25.92
Q01A26	145	22.32	24.75
Q01A27	257	22.63	24.94
Q01A28	354	22.76	24.98
Q01A30	675	23.45	25.83
Q01A35	234	21.74	22.5
Q01A44	424	22.34	24.41
Q01A50	251	19.78	21.4
Q01A67	530	23.21	25.19
Q01A69	744	21.22	23.07
Q01A70	110	23.55	25.1
Q01A73	156	20.71	22.53
Q01A77	134	23.29	24.98
Q01A89	237	22.48	24.63
Q01A94	516	22.12	24.54
Q01A95	896	22.99	24.46
Q01AA4	384	22.43	24.57
Q01AA9	108	18.31	19.86
Q01AB5	454	22.65	24.54
Q01AD0	358	20.51	21.85
Q01AD1	352	20.41	21.33
Q01AD6	285	21.69	23.84
Q01AD7	130	24.33	26.45
Q01AD9	402	22.23	24.45
Q01AE0	311	22.13	23.59
Q01AE1	101	20.38	22.47
Q01AE8	204	21.5	23.71
Q01AF1	194	21.73	23.84
Q01AF2	201	21.24	22.78
Q01AF4	345	23.41	25.28
Q01AF5	599	23.27	25.97
Q01AF6	300	23.52	25.57
Q01AF7	151	21.99	23.75
Q01AF9	202	20.61	21.64
Q01AG2	223	22.43	24.49
Q01AG3	274	22.49	25.61
Q01AG4	170	20.06	21.26
Q01AG7	168	21.6	23.22
Q01AH7	201	20.12	21.34
Q01AH9	673	21.17	23.5
Q01AI0	60	24.27	25.28
Q01AI5	207	20.67	21.82
Q01AI6	72	22.49	25.7
Q01AJ0	413	21.19	23.51
Q01AJ2	165	21.06	22.07
Q01AK0	295	22.22	24.45
Q01AK2	156	20.77	22.29
Q01AK3	313	23.04	24.93
Q01AK4	158	22.46	23.85
Q01AL0	404	23.68	26.5
Q01AL3	305	24.84	27.26
Q01AL5	142	20.79	22.17
Q01AM1	220	21.04	22.95
Q01AM2	311	22.5	24.99
Q01AM3	181	22.61	24.71
Q01AM4	485	21.43	22.82
Q01AM6	649	23.38	26.11
Q01AN1	252	22.43	24.27
Q01AN6	828	22.42	24.67
Q01AN7	225	21.74	23.41
Q01AN8	2966	22.39	24.6
Q01AP4	515	21.6	23.94
Q01AP5	251	22.66	24.81
Q01AP6	132	20.36	21.68
Q01AP7	108	19.23	20.78
Q01AP9	205	22.03	24.67
Q01AQ0	230	24.91	27.68
Q01AQ1	532	23.19	25.63
Q01AQ2	171	24.8	27.18
Q01AQ7	116	20.95	22.42
Q01AQ9	182	22.54	24.22
Q01AR0	412	22.49	24.52
Q01AR2	271	22.39	24.04
Q01AS7	57	20.22	21.26
Q01AT0	90	22.57	24.09
Q01AT2	471	22.32	24.23
Q01AT3	140	19.68	21.32
Q01AU3	291	20.05	22.01
Q01AU7	360	21.81	23.6
Q01AU8	1911	21.56	23.76
Q01AV3	472	22.2	24.29
Q01AV4	75	20.04	22.77
Q01AV7	693	21.92	23.8
Q01AV8	298	22.37	23.66
Q01AW2	146	21.58	23.01
Q01AW4	250	21.71	23.29
Q01AW8	249	22.81	24.51
Q01AX2	231	22.48	24.73
Q01AX3	424	22.78	25.13
Q01AY3	565	23.88	27.23
Q01AY9	275	24.33	27.74
Q01AZ7	309	23	25.56
Q01B00	485	24.7	26.57
Q01B03	255	22.11	24.39
Q01B04	835	22.74	24.69
Q01B05	208	21.11	23.01
Q01B06	995	22.76	24.85
Q01B14	834	22.21	24.13
Q01B26	1397	22.71	25.2
Q01B28	345	23.66	25.23
Q01B29	1062	21.64	23.81
Q01B35	648	20.75	21.72
Q01B37	647	23.62	25.71
Q01B38	992	23.94	26.22
Q01B43	222	20.51	22.88
Q01B54	892	23.1	25.04
Q01B55	486	21.37	23.37
Q01B57	1445	21.9	23.52
Q01B58	316	22.23	24.38
Q01B61	231	22.24	24.72
Q01B62	182	24.22	25.9
Q01B63	907	21.6	23.62
Q01B64	192	23.58	25.95
Q01B65	485	22.73	24.1
Q01B67	332	23.96	26.05
Q01B76	506	22.41	24.23
Q01B78	250	23.66	26.59
Q01B85	188	22.07	23.34
Q01B88	263	21.97	23.8
Q01BB2	260	22.52	24.76
Q01BB3	466	21.18	22.8
Q01BB5	281	21.5	23.8
Q01BC0	273	20.9	22.64
Q01BC5	813	22.4	24.19
Q01BD0	331	22.71	24.23
Q01BE7	1113	23.49	25.43
Q01BE9	575	22.17	23.86
Q01BF0	798	22.09	24.56
Q01BF3	191	21.28	22.89
Q01BF4	381	20.4	22.38
Q01BF7	304	21.1	22.67
Q01BG2	901	22.47	24.9
Q01BG3	564	22.52	24.68
Q01BG5	232	20.63	22.93
Q01BG6	970	23.01	24.95
Q01BI4	314	22.23	24.15
Q01BI8	499	23.04	25.12
Q01BJ4	771	21.5	23.06
Q01BJ6	271	21.02	23.3
Q01BJ7	378	23.82	26.27
Q01BK0	279	22.31	25.23
Q01BK3	493	22.06	24.28
Q01BL5	297	21.27	23.7
Q01BL6	226	23.01	25.5
Q01BL7	300	20.84	22.25
Q01BL9	313	24.83	26.88
Q01BM4	761	21.45	22.84
Q01BN5	448	22.55	24.9
Q01BN7	209	22.51	24.84
Q01BP3	118	24.16	26.14
Q01BP8	365	22.79	24.62
Q01BQ2	209	20.78	20.68
Q01BQ5	485	23.27	25
Q01BR5	70	23.71	24.76
Q01BR8	62	24.06	25.74
Q01BR9	227	21.7	23.64
Q01BS2	331	21.92	24.08
Q01BS4	130	24.22	27.6
Q01BT7	518	22.43	25.51
Q01BU1	445	21.17	22.4
Q01BU2	354	22.46	24.12
Q01BU5	507	22.72	25.59
Q01BV6	234	19.32	20.69
Q01BV8	194	24.9	26.99
Q01BW2	512	22.32	24.17
Q01BW3	180	22.87	24.41
Q01BW4	341	22.38	23.71
Q01BW9	426	22.48	24.55
Q01BX4	301	22.24	23.6
Q01BX6	496	20.62	22.4
Q01BX7	427	20.77	22.35
Q01BY0	144	24.42	26.1
Q01BY1	288	22.7	24.68
Q01BY2	313	24.67	27.56
Q01BY5	450	22.72	24.74
Q01BZ6	155	19.98	22.51
Q01C10	1077	21.75	23.81
Q01C31	385	26	27.88
Q01C35	266	21.52	22.95
Q01C52	305	21.92	23.93
Q01C57	520	22.12	24.34
Q01C61	461	24.21	27.02
Q01C66	1891	22.44	25.04
Q01C67	222	22.39	23.63
Q01C69	244	22.15	23.96
Q01C71	538	22.26	23.63
Q01C72	347	23.08	25.52
Q01C73	157	22.03	23.49
Q01C90	812	23.07	25.21
Q01C92	169	20.1	21.59
Q01C93	153	20.52	21.5
Q01C94	429	22.86	25.22
Q01C95	1384	22.37	24.59
Q01C97	210	20.57	22.11
Q01C98	480	22.22	24.08
Q01CA0	329	22.61	24.42
Q01CA3	211	23.23	26.2
Q01CA7	842	22.85	24.32
Q01CB0	215	21.71	22.35
Q01CB1	1730	23.39	25.71
Q01CB2	1046	21.84	24
Q01CB3	117	22.78	24.42
Q01CB4	381	21.5	23.25
Q01CB6	335	22.67	24.73
Q01CC1	523	22.57	24.5
Q01CC5	710	22.16	24.06
Q01CD2	432	23.03	25.38
Q01CD4	315	21.57	22.43
Q01CE1	322	23.34	25.35
Q01CE2	306	24.89	27.29
Q01CE5	512	21.66	23.36
Q01CE6	1173	22.05	23.94
Q01CF0	197	24.43	25.7
Q01CF4	208	22.28	23.72
Q01CG5	176	24.21	26.59
Q01CG6	940	23.4	25.72
Q01CH5	287	22.36	24.29
Q01CH7	135	23.26	24.66
Q01CI4	200	22.89	25.67
Q01CJ1	171	21.11	22.12
Q01CJ2	601	22.24	24.21
Q01CJ7	456	23.06	25.01
Q01CK6	960	22.86	24.93
Q01CL4	1076	23.61	25.78
Q01CL8	472	22.54	25.23
Q01CN3	201	20.49	21.16
Q01CN6	286	23.95	26.44
Q01CN8	517	21.69	24.28
Q01CN9	335	23.5	25.2
Q01CP3	415	22.8	24.79
Q01CP6	744	23.65	25.73
Q01CP7	148	21.89	24.14
Q01CQ0	502	25.19	28.16
Q01CQ1	252	21.09	22.27
Q01CQ3	545	22.42	24.76
Q01CQ4	193	21.37	23.34
Q01CQ5	324	23.7	26.18
Q01CQ9	361	21.03	22.19
Q01CR1	346	24.43	27.12
Q01CR3	490	22.47	23.65
Q01CR8	281	21.51	23.54
Q01CS2	479	22.43	24.19
Q01CT2	366	21.87	24.19
Q01CT5	799	21.8	23.82
Q01CT6	435	22.12	23.53
Q01CT9	291	25.17	27.28
Q01CU0	282	21.86	23.84
Q01CU5	216	21.89	24.28
Q01CU7	225	21.43	22.21
Q01CU8	216	21.98	24
Q01CV2	558	23.17	25.16
Q01CV3	85	21.92	23.55
Q01CV7	253	24.22	26.82
Q01CW2	237	21.26	24.13
Q01CW5	343	23.17	24.95
Q01CX0	316	19.22	20.31
Q01CX3	86	21.78	23.47
Q01CX4	112	22.57	23.7
Q01CX7	342	22.42	25.23
Q01CX8	526	24.68	26.51
Q01CX9	142	22.83	24.74
Q01CY2	344	25.19	27.55
Q01CY4	387	24.1	27.32
Q01CY6	302	21.01	23.09
Q01CY8	477	22.26	24.64
Q01CZ0	210	21.78	23.6
Q01CZ5	252	22.33	23.81
Q01CZ7	460	21.88	23.72
Q01CZ8	604	22.49	24.81
Q01D01	154	22.66	24.09
Q01D10	228	23.06	24.85
Q01D12	661	21.1	22.51
Q01D13	260	21.38	23.21
Q01D14	514	22.55	25
Q01D20	386	20.27	21.64
Q01D21	368	21.53	23.01
Q01D24	88	21.76	22.11
Q01D25	267	21.98	23.5
Q01D40	290	21.08	22.89
Q01D47	242	24.8	28.24
Q01D51	242	23.29	25.34
Q01D52	349	22.86	25.09
Q01D56	492	21.86	23.58
Q01D57	410	26.03	28.88
Q01D59	575	23.04	25.22
Q01D61	466	22.36	25.53
Q01D64	1031	21.38	23.17
Q01D65	165	21.41	23.44
Q01D67	846	24.07	26.37
Q01D68	265	22.59	24.81
Q01D83	517	20.58	23.72
Q01D85	1949	22.01	24.24
Q01D90	337	21.36	23.49
Q01D91	335	25.93	28.93
Q01D95	448	22.54	25.3
Q01D98	201	21.38	23.09
Q01DA6	157	21.93	23.87
Q01DA7	227	21.72	23.28
Q01DB1	229	22.88	24.3
Q01DB3	388	21.79	23.64
Q01DB8	377	22.06	24.65
Q01DC3	438	21.64	23.11
Q01DC9	240	19.84	20.24
Q01DD1	381	21.66	23.73
Q01DD2	446	20.88	22.65
Q01DD5	428	22.11	24.41
Q01DD9	462	23.25	25.29
Q01DE0	432	22.34	23.95
Q01DE4	530	22.69	25.39
Q01DE7	190	25.9	28.71
Q01DF2	338	23.97	26.26
Q01DF3	1546	22.12	23.84
Q01DF5	442	24.86	27.39
Q01DH2	319	24.32	27.8
Q01DI5	165	23.16	24.25
Q01DI6	111	22.98	24.93
Q01DJ3	226	23.03	25.21
Q01DJ4	322	21.93	23.63
Q01DJ5	490	21.54	23.2
Q01DM4	139	22.33	23.35
Q01DP8	931	21.99	24.18
Q01DQ5	228	22.04	23.39
Q01DQ8	357	18.84	20.16
Q01DS3	391	22.56	24.47
Q01DS4	236	20.77	22.83
Q01DU0	210	22.39	24.32
Q01DU1	327	21.9	23.9
Q01DU4	271	23.43	25.21
Q01DV3	101	23.54	25.91
Q01DW4	211	21.15	23.21
Q01DW5	126	22.48	23.62
Q01DX1	593	23.73	26.25
Q01DX7	667	21.88	24.08
Q01DX9	1284	22.1	24.18
Q01DY3	419	22.02	24.18
Q01DY8	436	22.64	24.32
Q01DZ1	413	22.8	24.65
Q01DZ2	724	22.16	24.52
Q01DZ9	242	22.47	23.78
Q01E24	303	22.28	24.32
Q01E25	136	21.75	23.99
Q01E36	153	21.83	24.09
Q01E52	349	23.33	24.86
Q01E54	250	20.83	21.85
Q01E56	468	22.18	24.65
Q01E59	641	22.4	24.36
Q01E70	269	21.09	23.43
Q01E98	252	23.5	26.54
Q01E99	303	24.68	27.37
Q01EA0	918	22.62	25
Q01EA9	112	20.28	23.52
Q01EB2	66	25.3	26.86
Q01EB8	779	23.26	26.12
Q01EC1	329	21.92	23.06
Q01EC5	130	22.42	23.57
Q01EC6	196	22.15	24.83
Q01ED6	251	21.66	24.35
Q01ED9	534	23.39	25.74
Q01EE0	392	22.63	24.96
Q01EE3	252	22.07	24.19
Q01EE8	488	22.17	25.01
Q01EF1	96	23.55	25.61
Q01EF3	614	23.55	26.15
Q01EH4	419	23.21	25.98
Q01EI3	283	21.48	23
Q01EI7	408	24.33	26.6
Q01EI8	56	23.53	25.51
Q01EI9	182	22.08	23.63
Q01EJ0	741	22.37	24.67
Q01EJ1	76	22.84	26.51
Q01EJ8	225	24.4	26.69
Q01EK0	221	23.05	25.3
Q01EK5	629	22.64	25.77
Q01EL2	174	21.79	24.36
Q01EL4	1137	24.29	26.81
Q01EL5	125	20.88	23.08
Q01EM7	179	21.97	24.04
Q01EN7	257	21.71	23.74
Q01EP5	144	20.43	21.15
Q01EP8	214	22.48	25.4
Q01EQ0	108	23.27	25.48
Q01EQ1	236	21.42	23.57
Q01ER9	420	22.19	24.65
Q01ES7	271	23.84	26.55
Q01ET1	297	22.79	24.93
Q01ET3	115	22.78	24.9
Q01ET5	181	22.94	25.23
Q01EW0	355	21.84	23.46
Q01EW5	304	24.33	26.83
Q01EX0	394	23.02	25.04
Q01EX4	121	21.43	23.62
Q01EZ2	404	22.95	24.84
Q01EZ3	1052	21.48	23.59
Q01EZ7	527	21.94	24.33
Q01EZ8	101	22.58	24.12
Q01F02	301	22.5	25.06
Q01F03	514	24.24	26.41
Q01F07	369	22.79	25.32
Q01F09	87	26.12	29.48
Q01F10	502	21.9	24.31
Q01F26	707	22.08	24.37
Q01F30	824	22.07	24
Q01F36	123	22.6	24.39
Q01F37	530	22.1	24.48
Q01F38	390	24.09	26.14
Q01F44	245	21.51	23.96
Q01F45	341	23.48	25.68
Q01F52	553	22.35	24.71
Q01F56	637	24.04	25.87
Q01F57	486	23.31	25.7
Q01F60	580	24.01	25.75
Q01F64	484	23.31	25.25
Q01F67	396	22.17	24.32
Q01F72	178	21.76	23.88
